,id,type,domain,hostname,containerTechnology,internalIpAddress,macAddress,lowLevelOrchestrator,cpuCores,currentCpuUsage,ramCapacity,availableRam,currentRamUsage,avgPowerConsumption,currentPowerConsumption,realTimeCapable,cpuArchitecture,operatingSystem,infrastructureElementTier,infrastructureElementStatus,location,availableDisk,currentDiskUsage,currentDiskUsagePct,currentRamUsagePct,diskCapacity,trustScore,timestamp
1067,urn:ngsi-ld:InfrastructureElement:aeros2-compute001,InfrastructureElement,urn:ngsi-ld:Domain:aeros2,aeros2-compute001,Kubernetes,10.16.12.174,d6:3c:7e:b3:9e:33,urn:ngsi-ld:LowLevelOrchestrator:aeros2,48,1,257809,252871,4938,34,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1068,urn:ngsi-ld:InfrastructureElement:aeros2-compute002,InfrastructureElement,urn:ngsi-ld:Domain:aeros2,aeros2-compute002,Kubernetes,10.16.12.146,be:fb:99:99:8e:3a,urn:ngsi-ld:LowLevelOrchestrator:aeros2,48,1,257809,252580,5229,40,7,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1069,urn:ngsi-ld:InfrastructureElement:aeros2-compute003,InfrastructureElement,urn:ngsi-ld:Domain:aeros2,aeros2-compute003,Kubernetes,10.16.12.143,9a:32:9a:6d:66:de,urn:ngsi-ld:LowLevelOrchestrator:aeros2,48,1,257809,252632,5177,37,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1070,urn:ngsi-ld:InfrastructureElement:aeros2-compute006,InfrastructureElement,urn:ngsi-ld:Domain:aeros2,aeros2-compute006,Kubernetes,10.16.12.35,66:90:a1:56:48:ce,urn:ngsi-ld:LowLevelOrchestrator:aeros2,48,1,257809,252633,5176,34,7,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1071,urn:ngsi-ld:InfrastructureElement:aeros2-compute007,InfrastructureElement,urn:ngsi-ld:Domain:aeros2,aeros2-compute007,Kubernetes,10.16.12.126,c2:57:30:3a:82:f5,urn:ngsi-ld:LowLevelOrchestrator:aeros2,48,1,257809,252743,5066,39,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1072,urn:ngsi-ld:InfrastructureElement:aeros2-compute,InfrastructureElement,urn:ngsi-ld:Domain:aeros2,nodepool-aeros2-compute,Kubernetes,,,urn:ngsi-ld:LowLevelOrchestrator:aeros2,68,30,351217,249037,102180,702,146,False,urn:ngsi-ld:CpuArchitecture:x86_64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'coordinates': [0, 0], 'type': 'Point'}",-1.0,-1.0,-1.0,30.0,-1.0,-1.0,2024-12-05 14:28:15.524519
1073,urn:ngsi-ld:InfrastructureElement:aeros1-compute009,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute009,Kubernetes,10.16.4.64,76:ec:3a:68:0a:58,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252548,5261,38,9,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1074,urn:ngsi-ld:InfrastructureElement:aeros1-compute014,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute014,Kubernetes,10.16.4.141,e6:11:35:3b:62:12,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252599,5210,37,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1075,urn:ngsi-ld:InfrastructureElement:aeros1-compute008,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute008,Kubernetes,10.16.4.223,8a:33:ad:d5:0a:95,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252697,5112,31,7,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1076,urn:ngsi-ld:InfrastructureElement:aeros1-compute001,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute001,Kubernetes,10.16.4.53,8a:97:0c:07:21:69,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,253000,4809,32,7,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1077,urn:ngsi-ld:InfrastructureElement:aeros1-compute004,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute004,Kubernetes,10.16.4.50,ee:fe:10:ce:21:c9,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252595,5214,41,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1078,urn:ngsi-ld:InfrastructureElement:aeros1-compute015,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute015,Kubernetes,10.16.4.101,ce:40:fb:0e:e9:8f,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252615,5194,39,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1079,urn:ngsi-ld:InfrastructureElement:aeros1-compute005,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute005,Kubernetes,10.16.4.179,fe:86:ed:3d:de:b2,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,251565,6244,37,10,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1080,urn:ngsi-ld:InfrastructureElement:aeros1-compute011,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute011,Kubernetes,10.16.4.222,8e:0b:4a:67:3a:cd,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252585,5224,31,7,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1081,urn:ngsi-ld:InfrastructureElement:aeros1-compute016,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute016,Kubernetes,10.16.4.229,ce:c0:ba:af:ab:cc,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,51,257809,252017,5792,66,32,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1082,urn:ngsi-ld:InfrastructureElement:aeros1-compute002,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute002,Kubernetes,10.16.4.142,e6:be:78:91:a9:17,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252601,5208,33,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1083,urn:ngsi-ld:InfrastructureElement:aeros1-compute010,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute010,Kubernetes,10.16.4.221,5e:88:f1:dd:2d:02,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,51,257809,252037,5772,64,31,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1084,urn:ngsi-ld:InfrastructureElement:aeros1-compute017,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute017,Kubernetes,10.16.4.204,62:fd:ef:a0:4b:02,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252533,5276,32,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1085,urn:ngsi-ld:InfrastructureElement:aeros1-compute013,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute013,Kubernetes,10.16.4.155,2e:88:48:8e:86:db,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,51,257809,252016,5793,64,32,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1086,urn:ngsi-ld:InfrastructureElement:aeros1-compute012,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute012,Kubernetes,10.16.4.191,d6:5f:ad:9a:99:35,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,51,257809,251995,5814,64,31,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1087,urn:ngsi-ld:InfrastructureElement:aeros1-compute003,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute003,Kubernetes,10.16.4.172,a2:03:5a:43:33:37,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252686,5123,31,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1088,urn:ngsi-ld:InfrastructureElement:aeros1-compute006,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute006,Kubernetes,10.16.4.226,a6:cf:c9:75:4a:b2,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,53,257809,251937,5872,100,31,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1089,urn:ngsi-ld:InfrastructureElement:aeros1-compute007,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute007,Kubernetes,10.16.4.182,e6:16:24:cd:6b:7c,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252651,5158,40,9,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1090,urn:ngsi-ld:InfrastructureElement:aeros1-storage002,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-storage002,Kubernetes,10.16.4.12,16:52:00:71:64:cc,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252097,5712,34,7,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1091,urn:ngsi-ld:InfrastructureElement:aeros1-storage001,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-storage001,Kubernetes,10.16.4.11,e2:c5:01:8e:ff:08,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,251854,5955,33,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1092,urn:ngsi-ld:InfrastructureElement:aeros1-compute035,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute035,Kubernetes,10.16.4.190,9a:55:43:6a:e1:ec,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,51,257809,251972,5837,91,30,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1093,urn:ngsi-ld:InfrastructureElement:aeros1-compute033,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute033,Kubernetes,10.16.4.146,3e:80:62:99:21:0f,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252471,5338,33,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1094,urn:ngsi-ld:InfrastructureElement:aeros1-compute023,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute023,Kubernetes,10.16.4.218,e6:64:6f:32:fd:16,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252551,5258,39,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1095,urn:ngsi-ld:InfrastructureElement:aeros1-compute030,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute030,Kubernetes,10.16.4.210,02:87:34:57:56:b5,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,51,257809,251908,5901,110,35,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1096,urn:ngsi-ld:InfrastructureElement:aeros1-compute020,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute020,Kubernetes,10.16.4.247,16:cd:12:b6:c8:b6,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,193297,188808,4489,31,7,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1097,urn:ngsi-ld:InfrastructureElement:aeros1-compute032,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute032,Kubernetes,10.16.4.26,06:f2:15:02:40:7d,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252530,5279,33,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1098,urn:ngsi-ld:InfrastructureElement:aeros1-compute027,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute027,Kubernetes,10.16.4.87,3a:34:5c:44:1a:31,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252705,5104,37,7,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1099,urn:ngsi-ld:InfrastructureElement:aeros1-compute019,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute019,Kubernetes,10.16.4.72,1a:f4:d7:82:0d:f4,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,2,257809,252907,4902,31,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1100,urn:ngsi-ld:InfrastructureElement:aeros1-compute026,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute026,Kubernetes,10.16.4.132,7a:e0:5c:b3:2d:ee,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252655,5154,36,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1101,urn:ngsi-ld:InfrastructureElement:aeros1-compute022,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute022,Kubernetes,10.16.4.224,f2:6d:f4:0b:c5:e2,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,51,257809,251967,5842,114,36,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1102,urn:ngsi-ld:InfrastructureElement:aeros1-compute031,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute031,Kubernetes,10.16.4.71,32:fb:dc:97:bc:24,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,2,257809,252585,5224,35,7,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1103,urn:ngsi-ld:InfrastructureElement:aeros1-compute028,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute028,Kubernetes,10.16.4.219,02:d4:ee:2b:9a:45,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,2,257809,252918,4891,37,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1104,urn:ngsi-ld:InfrastructureElement:aeros1-compute029,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute029,Kubernetes,10.16.4.217,1a:50:46:48:7b:64,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252492,5317,34,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1105,urn:ngsi-ld:InfrastructureElement:aeros1-compute034,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute034,Kubernetes,10.16.4.127,2e:51:2d:e7:4f:d2,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252516,5293,40,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1106,urn:ngsi-ld:InfrastructureElement:aeros1-compute025,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute025,Kubernetes,10.16.4.238,06:fe:26:2a:80:ec,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,51,257809,251885,5924,65,32,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1107,urn:ngsi-ld:InfrastructureElement:aeros1-compute021,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute021,Kubernetes,10.16.4.45,f2:c7:54:5a:12:7b,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252698,5111,37,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1108,urn:ngsi-ld:InfrastructureElement:aeros1-compute024,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute024,Kubernetes,10.16.4.25,b6:41:34:7a:28:e3,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,2,257809,252475,5334,37,9,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1109,urn:ngsi-ld:InfrastructureElement:aeros1-compute018,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute018,Kubernetes,10.16.4.206,1a:70:8a:20:b9:d9,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252697,5112,32,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1110,urn:ngsi-ld:InfrastructureElement:aeros1-storage003,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-storage003,Kubernetes,10.16.4.13,da:66:83:08:62:ad,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,2,257809,252117,5692,38,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1111,urn:ngsi-ld:InfrastructureElement:aeros1-compute037,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute037,Kubernetes,10.16.4.110,8e:6e:57:0d:48:e5,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,1,257809,252605,5204,33,8,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
1112,urn:ngsi-ld:InfrastructureElement:aeros1-compute036,InfrastructureElement,urn:ngsi-ld:Domain:aeros1,aeros1-compute036,Kubernetes,10.16.4.106,be:11:9b:a2:b1:04,urn:ngsi-ld:LowLevelOrchestrator:aeros1,48,87,257809,251040,6769,100,49,False,urn:ngsi-ld:CpuArchitecture:x64,urn:ngsi-ld:OperatingSystem:Linux,urn:ngsi-ld:InfrastructureElementTier:Cloud,urn:ngsi-ld:InfrastructureElementStatus:Ready,"{'type': 'Point', 'coordinates': [0, 0]}",,,,,,,2024-12-05 14:28:15.524519
