cpu_utilization,power_consumption
29.2786882,4.094
29.2786882,4.0306667
28.8498085,4.0306667
28.8498085,4.0306667
28.8498085,4.1323333
29.358478375,4.1323333
29.358478375,4.1323333
29.358478375,4.05
28.188226850000007,4.05
28.188226850000007,4.05
28.188226850000007,4.0563333
28.547913524999995,4.0563333
28.547913524999995,4.0563333
28.547913524999995,4.424
31.194249275,4.424
31.194249275,4.424
31.194249275,4.3986667
34.67931025,4.3986667
34.67931025,4.3986667
34.67931025,4.595
39.27585275,4.595
39.27585275,4.595
39.27585275,4.6266667
43.106316975,4.6266667
43.106316975,4.6266667
43.106316975,4.025
39.459236175,4.025
39.459236175,4.025
39.459236175,3.9426667
44.507080725,3.9426667
44.507080725,3.9426667
44.507080725,3.8856667
30.543913974999995,3.8856667
30.543913974999995,3.8856667
30.543913974999995,3.8983333
28.34844795,3.8983333
28.34844795,3.8983333
28.34844795,4.0313333
29.4437455,4.0313333
29.4437455,4.0313333
29.4437455,4.1136667
29.76962425,4.1136667
29.76962425,4.1136667
29.76962425,4.044
29.0114508,4.044
29.0114508,4.044
29.0114508,4.0493333
28.95409285,4.0493333
28.95409285,4.0493333
28.95409285,3.67
15.084600525,3.67
15.084600525,3.67
15.084600525,3.4993333
7.873036450000001,3.4993333
7.873036450000001,3.4993333
33.9711014,4.709
33.9711014,4.709
33.9711014,4.8093333
50.17963635000001,4.8093333
50.17963635000001,4.8093333
50.17963635000001,4.1263333
36.56393619999999,4.1263333
36.56393619999999,4.1263333
36.56393619999999,4.0626667
28.497272025,4.0626667
28.497272025,4.0626667
28.497272025,3.968
28.2104547,3.968
28.2104547,3.968
28.2104547,4.0246667
28.498529525,4.0246667
28.498529525,4.0246667
28.498529525,4.1896667
33.821795375,4.1896667
33.821795375,4.1896667
33.821795375,4.272
38.72524002499999,4.272
38.72524002499999,4.272
38.72524002499999,4.101
32.624594775,4.101
32.624594775,4.101
32.624594775,4.0503333
28.68227435,4.0503333
28.68227435,4.0503333
28.68227435,4.018
28.464323875,4.018
28.464323875,4.018
28.464323875,3.9806667
28.760671175,3.9806667
28.760671175,3.9806667
28.760671175,3.9993333
28.64764375,3.9993333
28.64764375,3.9993333
28.64764375,4.044
29.415839875,4.044
29.415839875,4.044
29.415839875,4.392
37.7698162,4.392
37.7698162,4.392
37.7698162,4.5253333
46.69529835,4.5253333
46.69529835,4.5253333
46.69529835,4.082
36.93225605,4.082
36.93225605,4.082
36.93225605,3.993
28.9525731,3.993
28.9525731,3.993
28.9525731,4.607
43.77532555,4.607
43.77532555,4.607
43.77532555,4.7713333
59.770286525,4.7713333
59.770286525,4.7713333
59.770286525,4.2213333
43.5392264,4.2213333
43.5392264,4.2213333
43.5392264,3.987
28.46304065,3.987
28.46304065,3.987
28.46304065,4.0306667
28.060684150000004,4.0306667
28.060684150000004,4.0306667
28.060684150000004,4.0626667
28.65671535,4.0626667
28.65671535,4.0626667
28.65671535,4.0436667
28.061999250000003,4.0436667
28.061999250000003,4.0436667
28.061999250000003,4.0556667
28.37584775,4.0556667
28.37584775,4.0556667
28.37584775,4.1326667
28.078048625,4.1326667
28.078048625,4.1326667
28.078048625,4.1643333
28.439930975,4.1643333
28.439930975,4.1643333
28.439930975,4.2086667
30.634915150000005,4.2086667
30.634915150000005,4.2086667
30.634915150000005,4.234
33.79343237500001,4.234
33.79343237500001,4.234
33.79343237500001,4.0566667
32.19292885,4.0566667
32.19292885,4.0566667
32.19292885,4.2086667
37.713188375,4.2086667
37.713188375,4.2086667
37.713188375,4.715
54.352838,4.715
54.352838,4.715
54.352838,4.196
29.31986685,4.196
29.31986685,4.196
29.31986685,4.1453333
29.631031525,4.1453333
29.631031525,4.1453333
29.631031525,4.0946667
29.15646005,4.0946667
29.15646005,4.0946667
29.15646005,4.0563333
28.7040308,4.0563333
28.7040308,4.0563333
28.7040308,4.158
31.618364125,4.158
31.618364125,4.158
31.618364125,4.215
30.789358600000007,4.215
30.789358600000007,4.215
30.789358600000007,4.2466667
29.7438226,4.2466667
29.7438226,4.2466667
29.7438226,4.1706667
29.054630675,4.1706667
29.054630675,4.1706667
29.054630675,4.0946667
28.7634692,4.0946667
28.7634692,4.0946667
28.7634692,4.6636667
31.119302125,4.6636667
31.119302125,4.6636667
57.79747835000001,5.031000000000001
57.79747835000001,5.031000000000001
57.79747835000001,4.6956667
54.0223043,4.6956667
54.0223043,4.6956667
54.0223043,4.0306667
28.531284075,4.0306667
28.531284075,4.0306667
28.531284075,3.93
28.1608222,3.93
28.1608222,3.93
28.1608222,3.93
28.420618025000007,3.93
28.420618025000007,3.93
28.420618025000007,4.582
35.190319375,4.582
35.190319375,4.582
99.83215475000002,5.9936667
99.83215475000002,5.9936667
99.83215475000002,5.329000000000001
92.862426575,5.329000000000001
92.862426575,5.329000000000001
28.5046117,4.0813333
28.5046117,4.0813333
28.5046117,3.987
28.35718945,3.987
28.35718945,3.987
28.35718945,4.025
29.170597475000005,4.025
29.170597475000005,4.025
29.170597475000005,4.7273333
33.047403125,4.7273333
33.047403125,4.7273333
75.11964005,5.094333300000001
75.11964005,5.094333300000001
75.11964005,4.9803333
72.4625699,4.9803333
72.4625699,4.9803333
72.4625699,4.6393333
54.1044339,4.6393333
54.1044339,4.6393333
54.1044339,4.5696667
52.695553175,4.5696667
52.695553175,4.5696667
52.695553175,4.4113333
47.108103775,4.4113333
47.108103775,4.4113333
47.108103775,4.8543333
49.72535379999999,4.8543333
49.72535379999999,4.8543333
92.3912108,5.7276667
92.3912108,5.7276667
92.3912108,5.7783333
91.6220973,5.7783333
91.6220973,5.7783333
91.6220973,5.8036667
90.710920925,5.8036667
90.710920925,5.8036667
90.710920925,5.253
88.8292386,5.253
88.8292386,5.253
16.044569099999997,3.7716667
16.044569099999997,3.7716667
16.044569099999997,3.8983333
13.921616075,3.8983333
13.921616075,3.8983333
13.921616075,4.215
53.9075411,4.215
53.9075411,4.215
53.9075411,4.4113333
53.79868462500001,4.4113333
53.79868462500001,4.4113333
53.79868462500001,4.4113333
55.286748375,4.4113333
55.286748375,4.4113333
55.286748375,4.4113333
55.286748375,4.4113333
55.286748375,4.4113333
55.286748375,4.4113333
55.286748375,4.4113333
55.286748375,4.4113333
55.286748375,4.4113333
55.286748375,4.4113333
55.286748375,4.4113333
55.286748375,4.6912527
79.22370749999997,4.6912527
79.22370749999997,4.6912527
79.22370749999997,4.6912527
53.8412937,4.7202511
53.8412937,4.7202511
53.8412937,4.69
59.811089575,4.69
59.811089575,4.69
59.811089575,4.9119233
86.739463075,4.9119233
86.739463075,4.9119233
86.739463075,4.601
77.3979356,4.601
77.3979356,4.601
77.3979356,4.538
55.91927225,4.538
55.91927225,4.538
55.91927225,4.6453333
55.94386540000001,4.6453333
55.94386540000001,4.6453333
55.94386540000001,4.822
57.06323169999999,4.822
57.06323169999999,4.822
57.06323169999999,4.835
56.99281567500001,4.835
56.99281567500001,4.835
56.99281567500001,4.6266667
53.898864425,4.6266667
53.898864425,4.6266667
53.898864425,4.576
47.05769810000001,4.576
47.05769810000001,4.576
47.05769810000001,3.607
35.221061325,3.607
35.221061325,3.607
35.221061325,3.7653333
42.75985675,3.7653333
42.75985675,3.7653333
42.75985675,4.2973333
55.72475399999999,4.2973333
55.72475399999999,4.2973333
55.72475399999999,4.7276667
55.84475239999999,4.7276667
55.84475239999999,4.7276667
55.84475239999999,4.671
52.878215725,4.671
52.878215725,4.671
52.878215725,4.6646667
52.57992037499999,4.6646667
52.57992037499999,4.6646667
52.57992037499999,4.6456667
53.00965375,4.6456667
53.00965375,4.6456667
53.00965375,4.696
52.8759864,4.696
52.8759864,4.696
52.8759864,4.6646667
52.189039675,4.6646667
52.189039675,4.6646667
52.189039675,4.7403333
62.244020025,4.7403333
62.244020025,4.7403333
62.244020025,5.1703333
91.44165955,5.1703333
91.44165955,5.1703333
91.44165955,5.354
91.448492475,5.354
91.448492475,5.354
91.448492475,5.5503333
88.4141432,5.5503333
88.4141432,5.5503333
88.4141432,5.2593333
78.43624935000001,5.2593333
78.43624935000001,5.2593333
78.43624935000001,4.7023333
53.73862575,4.7023333
53.73862575,4.7023333
53.73862575,4.69
51.99636412500001,4.69
51.99636412500001,4.69
48.30281155000001,3.8223333
50.5267098,3.8223333
50.5267098,3.8223333
50.5267098,4.753
53.54646419999999,4.753
53.54646419999999,4.753
53.54646419999999,4.778
53.01015315,4.778
53.01015315,4.778
53.01015315,4.822
53.07457285000001,4.822
53.07457285000001,4.822
53.07457285000001,4.993
62.662102700000005,4.993
62.662102700000005,4.993
62.662102700000005,5.4616667
90.9866399,5.4616667
90.9866399,5.4616667
90.9866399,5.196
81.267157975,5.196
81.267157975,5.196
81.267157975,4.633
53.217836125000005,4.633
53.217836125000005,4.633
53.217836125000005,4.734
59.66014675,4.734
59.66014675,4.734
59.66014675,3.8793333
13.558424700000002,3.8793333
13.558424700000002,3.8793333
13.558424700000002,3.7653333
17.093186725000002,3.7653333
17.093186725000002,3.7653333
54.115244175,4.709
54.115244175,4.709
54.115244175,4.6326667
56.513397825000006,4.6326667
56.513397825000006,4.6326667
51.623022800000015,3.873
51.623022800000015,3.873
51.623022800000015,3.8856667
48.99264332500001,3.8856667
48.99264332500001,3.8856667
48.99264332500001,4.025
60.25137255,4.025
60.25137255,4.025
60.25137255,4.424
52.854714525,4.424
52.854714525,4.424
52.854714525,4.614
53.462823075,4.614
53.462823075,4.614
53.462823075,4.4113333
48.35791807499999,4.4113333
48.35791807499999,4.4113333
48.35791807499999,4.3733333
46.63127425,4.3733333
46.63127425,4.3733333
46.63127425,4.4936667
50.922925125,4.4936667
50.922925125,4.4936667
50.922925125,4.6456667
53.692850025,4.6456667
53.692850025,4.6456667
53.692850025,4.6266667
52.85755102500001,4.6266667
52.85755102500001,4.6266667
52.85755102500001,4.6836667
53.281828825,4.6836667
53.281828825,4.6836667
53.281828825,4.8033333
67.945487425,4.8033333
67.945487425,4.8033333
67.945487425,5.1703333
91.582721,5.1703333
91.582721,5.1703333
91.582721,5.5693333
92.651938275,5.5693333
92.651938275,5.5693333
92.651938275,5.892333300000001
97.91410645000002,5.892333300000001
97.91410645000002,5.892333300000001
97.91410645000002,5.468
76.6340706,5.468
76.6340706,5.468
76.6340706,4.9296667
59.6791311,4.9296667
59.6791311,4.9296667
59.6791311,4.753
56.68106035,4.753
56.68106035,4.753
56.68106035,4.6203333
55.23493735,4.6203333
55.23493735,4.6203333
55.23493735,3.9363333
44.37488635,3.9363333
44.37488635,3.9363333
44.37488635,3.664
34.098050999999984,3.664
34.098050999999984,3.664
34.098050999999984,4.0123333
44.813626975000005,4.0123333
44.813626975000005,4.0123333
44.813626975000005,4.5316667
54.188114775,4.5316667
54.188114775,4.5316667
54.188114775,4.5886667
53.256671025,4.5886667
53.256671025,4.5886667
53.256671025,4.709
53.6789294,4.709
53.6789294,4.709
53.6789294,5.234
76.6479091,5.234
76.6479091,5.234
76.6479091,5.734
98.05919795000004,5.734
98.05919795000004,5.734
98.05919795000004,5.9366667
97.0406344,5.9366667
97.0406344,5.9366667
97.0406344,6.076
98.353471275,6.076
98.353471275,6.076
98.353471275,5.31
74.30285844999999,5.31
74.30285844999999,5.31
74.30285844999999,4.6836667
53.152609950000006,4.6836667
53.152609950000006,4.6836667
53.152609950000006,4.709
53.388163025,4.709
53.388163025,4.709
53.388163025,4.652
54.05937235,4.652
54.05937235,4.652
54.05937235,5.4873333
70.8308115,5.4873333
70.8308115,5.4873333
97.30588425,6.0443333
97.30588425,6.0443333
97.30588425,5.1076667
76.03600007499999,5.1076667
76.03600007499999,5.1076667
76.03600007499999,4.6138387
49.73419307499999,4.6138387
49.73419307499999,4.6138387
49.73419307499999,4.671
50.914834725,4.671
50.914834725,4.671
50.914834725,4.6773333
53.1177785,4.6773333
53.1177785,4.6773333
70.088598525,5.7276667
70.088598525,5.7276667
70.088598525,5.677
90.508227475,5.677
90.508227475,5.677
90.508227475,5.1703333
77.93917172500001,5.1703333
77.93917172500001,5.1703333
77.93917172500001,4.955
63.0941485,4.955
63.0941485,4.955
63.0941485,4.9676667000000005
58.283172675,4.9676667000000005
58.283172675,4.9676667000000005
58.283172675,5.0246667
53.6333874,5.0246667
53.6333874,5.0246667
53.6333874,4.639
53.126252425,4.639
53.126252425,4.639
53.126252425,4.3923333
53.07548035,4.3923333
53.07548035,4.3923333
73.25415174999999,5.5886667
73.25415174999999,5.5886667
98.01348125,6.114
98.01348125,6.114
98.01348125,5.19
77.903745,5.19
77.903745,5.19
77.903745,4.7023333
52.76894145000001,4.7023333
52.76894145000001,4.7023333
52.76894145000001,4.7593333
52.70029129999999,4.7593333
52.70029129999999,4.7593333
52.70029129999999,4.715
53.99130705,4.715
53.99130705,4.715
53.99130705,4.6076667
53.12870265,4.6076667
53.12870265,4.6076667
53.12870265,4.614
53.10429785,4.614
53.10429785,4.614
53.10429785,4.677
53.035886000000005,4.677
53.035886000000005,4.677
53.035886000000005,4.652
53.78121175,4.652
53.78121175,4.652
53.78121175,4.0123333
53.99343925000001,4.0123333
53.99343925000001,4.0123333
68.23503710000001,4.6836667
63.296693000000005,4.6836667
63.296693000000005,4.6836667
63.296693000000005,4.6773333
52.95330090000001,4.6773333
52.95330090000001,4.6773333
79.07452972499999,5.765666700000001
79.07452972499999,5.765666700000001
79.07452972499999,5.7593333
99.63290995,5.7593333
99.63290995,5.7593333
74.64269892499999,4.803
74.64269892499999,4.803
74.64269892499999,4.8093333
53.73999805,4.8093333
53.73999805,4.8093333
53.73999805,4.759
53.836429225,4.759
53.836429225,4.759
53.836429225,4.728
53.99742475,4.728
53.99742475,4.728
53.99742475,3.797
36.89169654999999,3.797
36.89169654999999,3.797
36.89169654999999,3.5436667
22.768306025000005,3.5436667
22.768306025000005,3.5436667
22.768306025000005,3.3916667
12.27208255,3.3916667
12.27208255,3.3916667
12.27208255,3.417
4.306470925,3.417
4.306470925,3.417
27.769044175,4.4933333
27.769044175,4.4933333
27.769044175,4.7026667
52.9099122,4.7026667
52.9099122,4.7026667
52.9099122,3.9616667
46.41049474999999,3.9616667
46.41049474999999,3.9616667
46.41049474999999,3.6893333
40.0366515,3.6893333
40.0366515,3.6893333
40.0366515,3.5563333
44.2197089,3.5563333
44.2197089,3.5563333
44.2197089,3.55
47.4883285,4.3226667
50.18989802499999,4.3226667
50.18989802499999,4.3226667
50.18989802499999,4.6773333
53.03906635,4.6773333
53.03906635,4.6773333
53.03906635,4.841
53.9446492,4.841
53.9446492,4.841
53.9446492,4.8093333
53.872994625,4.8093333
53.872994625,4.8093333
53.872994625,4.734
53.372093625000005,4.734
53.372093625000005,4.734
53.372093625000005,4.7403333
53.197452175,4.7403333
53.197452175,4.7403333
53.197452175,4.462
53.67940192499999,4.462
53.67940192499999,4.462
53.67940192499999,4.405
53.2974134,4.405
53.2974134,4.405
53.2974134,4.595
53.186940625,4.595
53.186940625,4.595
53.186940625,4.6013333
53.45651355,4.6013333
53.45651355,4.6013333
53.45651355,4.9486667
53.998871,4.9486667
53.998871,4.9486667
53.998871,4.9106667
53.37717875,4.9106667
53.37717875,4.9106667
53.37717875,4.4303333
53.35218855,4.4303333
53.35218855,4.4303333
53.35218855,4.291
53.6141129,4.291
53.6141129,4.291
53.6141129,5.3226667
58.09796715000001,5.3226667
58.09796715000001,5.3226667
99.6984608,5.892333300000001
99.6984608,5.892333300000001
93.454175325,4.9303333
93.454175325,4.9303333
52.3545984,4.3543333
52.3545984,4.3543333
99.91749172499998,6.1203333
99.91749172499998,6.1203333
99.91749172499998,5.1076667
95.687099625,5.1076667
95.687099625,5.1076667
53.818878175,4.4746667
53.818878175,4.4746667
53.818878175,4.5
53.895575525000005,4.5
53.895575525000005,4.5
53.895575525000005,4.5063333
53.733203925,4.5063333
53.733203925,4.5063333
57.83434445,5.5443333
57.83434445,5.5443333
99.833983475,6.057
99.833983475,6.057
99.833983475,5.2716667
95.854257725,5.2716667
95.854257725,5.2716667
53.21079950000001,4.822
53.21079950000001,4.822
53.21079950000001,4.696
52.85080047500001,4.696
52.85080047500001,4.696
52.85080047500001,4.5696667
53.33694475,4.5696667
53.33694475,4.5696667
53.33694475,4.6203333
52.9992996,4.6203333
52.9992996,4.6203333
52.9992996,4.6393333
48.997711375,4.6393333
48.997711375,4.6393333
48.997711375,4.557
48.612115275,4.557
48.612115275,4.557
48.612115275,4.462
54.70412317499999,4.462
54.70412317499999,4.462
54.70412317499999,4.6766667
54.668709375000006,4.6766667
54.668709375000006,4.6766667
54.668709375000006,4.797
53.24971185,4.797
53.24971185,4.797
53.24971185,4.7903333
53.452007425000005,4.7903333
53.452007425000005,4.7903333
53.452007425000005,4.6963333
56.8911659,4.6963333
56.8911659,4.6963333
56.8911659,4.6203333
58.66757284999999,4.6203333
58.66757284999999,4.6203333
58.66757284999999,4.462
3.962790825,3.3346667
3.962790825,3.3346667
10.555107525000002,3.7653333
10.555107525000002,3.7653333
60.350734,4.614
60.350734,4.614
60.350734,4.614
60.1151618,4.614
60.1151618,4.614
60.1151618,4.6393333
54.707195850000005,4.6393333
54.707195850000005,4.6393333
54.707195850000005,4.6896667
54.819695425,4.6896667
54.819695425,4.6896667
54.819695425,4.7716667
56.5625302,4.7716667
56.5625302,4.7716667
56.5625302,4.8726667
56.846400825,4.8726667
56.846400825,4.8726667
56.846400825,4.8853333
94.878793075,4.854
94.878793075,4.854
94.878793075,5.0056667
54.470693825,5.0056667
54.470693825,5.0056667
54.470693825,4.917
54.497754525000005,4.917
54.497754525000005,4.917
54.497754525000005,4.7466667
53.22363602499999,4.7466667
53.22363602499999,4.7466667
53.22363602499999,4.2083333
52.707640950000005,4.2083333
52.707640950000005,4.2083333
38.532074775000005,3.626
38.532074775000005,3.626
38.532074775000005,3.8983333
38.0832779,3.8983333
38.0832779,3.8983333
38.0832779,4.443
56.95255195,4.443
56.95255195,4.443
56.95255195,4.5253333
56.97090252499999,4.5253333
56.97090252499999,4.5253333
56.97090252499999,4.7466667
53.71687607499999,4.7466667
53.71687607499999,4.7466667
53.71687607499999,4.7403333
53.6938992,4.7403333
53.6938992,4.7403333
53.6938992,4.69
53.563013475,4.69
53.563013475,4.69
53.563013475,4.7026667
53.92071165000001,4.7026667
53.92071165000001,4.7026667
53.92071165000001,4.6393333
53.6030842,4.6393333
53.6030842,4.6393333
53.6030842,4.9303333
53.50894087499999,4.9303333
53.50894087499999,4.9303333
53.50894087499999,5.411
99.0124583,5.411
99.0124583,5.411
99.0124583,5.1516667
99.900151625,5.1516667
99.900151625,5.1516667
54.404071375,4.6773333
54.404071375,4.6773333
54.404071375,5.114
53.14960042500001,5.114
53.14960042500001,5.114
93.8860537,5.9493333
93.8860537,5.9493333
93.8860537,5.4936667
95.75326087499998,5.4936667
95.75326087499998,5.4936667
56.13962432499999,4.5633333
56.13962432499999,4.5633333
56.13962432499999,5.0886667
54.746477525,5.0886667
54.746477525,5.0886667
95.12698455,6.095000000000001
95.12698455,6.095000000000001
95.12698455,5.3226667
96.321557325,5.3226667
96.321557325,5.3226667
52.01834412500001,4.126
48.44505195,4.126
48.44505195,4.126
48.44505195,4.898
51.67187994999998,4.898
51.67187994999998,4.898
51.67187994999998,4.8983333
52.17213635,4.8983333
52.17213635,4.8983333
52.17213635,4.6836667
52.79664407500001,4.6836667
52.79664407500001,4.6836667
52.79664407500001,4.7716667
53.1240571,4.7716667
53.1240571,4.7716667
53.1240571,4.7716667
53.19824857500001,4.7716667
53.19824857500001,4.7716667
53.19824857500001,4.652
53.177152875,4.652
53.177152875,4.652
53.177152875,3.8286667
52.822958225,3.8286667
52.822958225,3.8286667
52.822958225,4.1706667
53.00306495,4.1706667
53.00306495,4.1706667
53.00306495,4.6646667
53.47607467499999,4.6646667
53.47607467499999,4.6646667
53.47607467499999,4.5316667
53.591886900000006,4.5316667
53.591886900000006,4.5316667
53.591886900000006,4.2783333
54.365082325,4.2783333
54.365082325,4.2783333
54.365082325,4.4113333
54.4601389,4.4113333
54.4601389,4.4113333
54.4601389,4.7026667
54.70273635,4.7026667
54.70273635,4.7026667
54.70273635,4.7466667
54.5317379,4.7466667
54.5317379,4.7466667
54.5317379,5.0946667
77.53534270000002,5.0946667
77.53534270000002,5.0946667
77.53534270000002,4.544
82.53703827500001,4.544
82.53703827500001,4.544
82.53703827500001,4.4746667
62.75755005,4.4746667
62.75755005,4.4746667
62.75755005,4.759
56.412066800000005,4.759
56.412066800000005,4.759
56.412066800000005,4.6076667
54.5233823,4.6076667
54.5233823,4.6076667
54.5233823,4.6203333
53.3459069,4.6203333
53.3459069,4.6203333
71.67052765,5.62
71.67052765,5.62
96.48289775,6.1203333
96.48289775,6.1203333
96.48289775,5.9176667
97.39782209999998,5.9176667
97.39782209999998,5.9176667
97.39782209999998,5.8226667
97.73819415,5.8226667
97.73819415,5.8226667
97.73819415,5.3476667
82.32719325,5.3476667
82.32719325,5.3476667
82.32719325,5.164
60.15040969999999,5.164
60.15040969999999,5.164
60.15040969999999,4.8726667
57.318923775,4.8726667
57.318923775,4.8726667
57.318923775,4.8916667
55.180606325,4.8916667
55.180606325,4.8916667
70.05750915,5.5883333
70.05750915,5.5883333
94.255832075,6.0633333
94.255832075,6.0633333
94.255832075,5.6073333
89.33640295,5.6073333
89.33640295,5.6073333
89.33640295,5.506
83.97179517500001,5.506
83.97179517500001,5.506
83.97179517500001,5.183
72.65181975,5.183
72.65181975,5.183
72.65181975,5.0373333
56.211523025,5.0373333
56.211523025,5.0373333
56.211523025,4.879
55.162329625000005,4.879
55.162329625000005,4.879
55.162329625000005,4.8033333
55.15861762499999,4.8033333
55.15861762499999,4.8033333
55.15861762499999,4.8093333
54.274295,4.8093333
54.274295,4.8093333
54.274295,4.8346667
53.76048272500001,4.8346667
53.76048272500001,4.8346667
53.76048272500001,4.4113333
53.48108015,4.4113333
53.48108015,4.4113333
53.48108015,4.3543333
53.533938475,4.3543333
53.533938475,4.3543333
53.533938475,4.7146667
53.935757075,4.7146667
53.935757075,4.7146667
53.935757075,4.936
53.8891837,4.936
53.8891837,4.936
53.8891837,4.43
59.22315730000001,4.43
59.22315730000001,4.43
59.22315730000001,4.8473333
53.851737225,4.8473333
53.851737225,4.8473333
53.851737225,4.7526667
54.072407675,4.7526667
54.072407675,4.7526667
54.072407675,4.6583333
53.442701475,4.6583333
53.442701475,4.6583333
53.442701475,4.4303333
53.1562824,4.4303333
53.1562824,4.4303333
53.1562824,3.9806667
52.359857975,3.9806667
52.359857975,3.9806667
52.359857975,4.4996667
52.316970125000005,4.4996667
52.316970125000005,4.4996667
98.2682335,5.62
98.2682335,5.62
55.192149500000006,4.329
55.192149500000006,4.329
55.192149500000006,4.2466667
56.119523675,4.2466667
56.119523675,4.2466667
56.119523675,4.709
50.6913793,4.709
50.6913793,4.709
50.6913793,4.734
53.412731525,4.734
53.412731525,4.734
12.750446450000002,3.436
12.750446450000002,3.436
12.750446450000002,3.645
3.95534955,3.645
3.95534955,3.645
45.0974063,4.2466667
45.0974063,4.2466667
45.0974063,4.3036667
53.29903889999999,4.3036667
53.29903889999999,4.3036667
53.29903889999999,4.6266667
52.96620567500001,4.6266667
52.96620567500001,4.6266667
52.96620567500001,4.4176667
53.27452512500001,4.4176667
53.27452512500001,4.4176667
12.8082935,3.398
12.8082935,3.398
12.8082935,3.4676667
4.381337025,3.4676667
4.381337025,3.4676667
44.68498737499999,4.5696667
44.68498737499999,4.5696667
44.68498737499999,4.5506667
53.36079325000001,4.5506667
53.36079325000001,4.5506667
53.36079325000001,4.6456667
53.384248925,4.6456667
53.384248925,4.6456667
53.384248925,4.6393333
53.55336194999999,4.6393333
53.55336194999999,4.6393333
53.55336194999999,4.1833333
28.780259975,4.1833333
28.780259975,4.1833333
28.780259975,4.1706667
24.312667325,4.1706667
24.312667325,4.1706667
24.312667325,4.2973333
29.511594549999995,4.2973333
29.511594549999995,4.2973333
29.511594549999995,4.367
31.011046300000004,4.367
31.011046300000004,4.367
31.011046300000004,4.734
49.22935205000001,4.734
49.22935205000001,4.734
49.22935205000001,4.709
53.309282675000006,4.709
53.309282675000006,4.709
53.309282675000006,4.43
59.480577450000006,4.43
59.480577450000006,4.43
13.880916575000002,3.8033333
13.880916575000002,3.8033333
41.20339605,4.652
41.20339605,4.652
41.20339605,4.816
53.5457911,4.816
53.5457911,4.816
53.5457911,5.252666700000001
54.81935807499999,5.252666700000001
54.81935807499999,5.252666700000001
54.81935807499999,5.113333300000001
56.15716705,5.113333300000001
56.15716705,5.113333300000001
56.15716705,4.8726667
64.41790107499999,4.8726667
64.41790107499999,4.8726667
64.41790107499999,4.8283333
68.15049342500001,4.8283333
68.15049342500001,4.8283333
68.15049342500001,4.6393333
57.92715282500001,4.6393333
57.92715282500001,4.6393333
57.92715282500001,4.6393333
55.05133817499999,4.6393333
55.05133817499999,4.6393333
55.05133817499999,4.715
54.720862125,4.715
54.720862125,4.715
54.720862125,4.7153333
54.654830325,4.7153333
54.654830325,4.7153333
54.654830325,4.6646667
51.492844375,4.6646667
51.492844375,4.6646667
51.492844375,5.0823333
50.478447225,5.0823333
50.478447225,5.0823333
85.757850125,6.0823333
85.757850125,6.0823333
85.757850125,5.6646667
96.9747053,5.6646667
96.9747053,5.6646667
63.53685587500001,4.7276667
63.53685587500001,4.7276667
63.53685587500001,5.076
53.1226567,5.076
53.1226567,5.076
84.34071339999998,5.9176667
84.34071339999998,5.9176667
84.34071339999998,5.5756667
94.278733975,5.5756667
94.278733975,5.5756667
94.278733975,4.8283333
63.364679975,4.8283333
63.364679975,4.8283333
63.364679975,4.759
53.42754527500001,4.759
53.42754527500001,4.759
53.42754527500001,4.7906667
53.09966047500001,4.7906667
53.09966047500001,4.7906667
53.09966047500001,4.734
53.57160257499999,4.734
53.57160257499999,4.734
53.57160257499999,5.088
62.65637369999999,5.088
62.65637369999999,5.088
62.65637369999999,5.2146667
65.70052974999999,5.2146667
65.70052974999999,5.2146667
90.762001875,6.133
90.762001875,6.133
90.762001875,6.1203333
98.83488975,6.1203333
98.83488975,6.1203333
98.83488975,5.8543333
94.796290675,5.8543333
94.796290675,5.8543333
94.796290675,5.7973333
92.563663275,5.7973333
92.563663275,5.7973333
92.563663275,4.822
62.65321180000001,4.822
62.65321180000001,4.822
62.65321180000001,5.2083333
53.37001490000001,5.2083333
53.37001490000001,5.2083333
87.93730729999999,6.1393333000000005
87.93730729999999,6.1393333000000005
87.93730729999999,5.7213333
98.53285457500002,5.7213333
98.53285457500002,5.7213333
63.80233085000001,4.8093333
63.80233085000001,4.8093333
63.80233085000001,4.7653333
53.368253575,4.7653333
53.368253575,4.7653333
53.368253575,4.8093333
53.01377259999999,4.8093333
53.01377259999999,4.8093333
53.01377259999999,4.7906667
53.5183548,4.7906667
53.5183548,4.7906667
86.43801839999999,5.6896667
86.43801839999999,5.6896667
86.43801839999999,5.6073333
97.891186175,5.6073333
97.891186175,5.6073333
97.891186175,5.4806667
89.11770670000001,5.4806667
89.11770670000001,5.4806667
89.11770670000001,5.544
87.412008225,5.544
87.412008225,5.544
45.40420352500001,4.1263333
45.40420352500001,4.1263333
45.40420352500001,4.101
31.91083165,4.101
31.91083165,4.101
31.91083165,4.1006667
30.172849225,4.1006667
30.172849225,4.1006667
30.172849225,4.4043333
29.67073475,4.4043333
29.67073475,4.4043333
73.90789405,5.6453333
73.90789405,5.6453333
73.90789405,5.753
91.76684462499998,5.753
91.76684462499998,5.753
91.76684462499998,5.6326667
90.12914002499998,5.6326667
90.12914002499998,5.6326667
90.12914002499998,5.9936667
98.845201175,5.9936667
98.845201175,5.9936667
98.845201175,5.3413333
87.03506349999999,5.3413333
87.03506349999999,5.3413333
87.03506349999999,4.753
57.234388075,4.753
57.234388075,4.753
57.234388075,4.6833333
55.635954375,4.6833333
55.635954375,4.6833333
55.635954375,4.614
