time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2024-06-18T16:00,36.3,39,20.3,40.2,0,0,0,0,0,1008.3,993,1,0,1,1,0.63,3.65,8.4,10.2,40,42,24.8,43.7,33.3,29.6,21.7,0.068,0.149,0.143,0.145,1,3600,744,604,140,757.8,744,1055.9,681.5,553.3,128.2,757.8,681.5,967.3
2024-06-18T17:00,34.9,45,21.1,38.3,0,0,0,0,0,1008.2,992.8,0,0,0,0,0.5,3.1,8.4,10.4,20,20,23.8,43.3,33.6,29.6,21.7,0.068,0.148,0.143,0.145,1,3600,584,466,118,714.9,584,863.5,509.5,406.5,102.9,714.9,509.5,753.3
2024-06-18T18:00,33.6,49,21.3,37,0,0,0,0,0,1008.1,992.6,0,0,0,0,0.34,2.66,7.6,9,360,2,23,42,33.8,29.6,21.7,0.068,0.148,0.143,0.145,1,3600,398,297,101,621.6,398,633,319.9,238.7,81.2,621.6,319.9,508.8
2024-06-18T19:00,32.1,53,21.2,35.5,0,0,0,0,0,1008.3,992.8,0,0,0,0,0.19,2.26,6.9,8.9,332,333,19.8,40.2,34,29.6,21.7,0.068,0.148,0.143,0.145,1,3600,205,130,75,453.3,205,379.9,135,85.6,49.4,453.3,135,250.2
2024-06-18T20:00,30,58,20.9,33.1,0,0,0,0,0,1008.4,992.8,0,0,0,0,0.09,1.78,8.2,11,319,319,17.3,38,34.1,29.6,21.7,0.068,0.148,0.143,0.145,1,1670.91,48,20,28,153.2,48,121.7,0,0,0,0,0,0
2024-06-18T21:00,28.5,63,20.7,31.6,0,0,0,0,0,1008.7,993,0,0,0,0,0.04,1.45,7.5,10.6,305,305,16.9,35.9,34.2,29.6,21.7,0.068,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-18T22:00,27.4,67,20.8,30.8,0,0,0,0,0,1009.1,993.3,0,0,0,0,0.02,1.19,5.8,8,274,280,15.1,34.1,34.1,29.6,21.7,0.068,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-18T23:00,26.5,72,20.9,29.8,0,0,0,0,0,1009.1,993.3,0,0,0,0,0.02,0.98,6.6,9.3,283,286,13,32.6,34,29.6,21.7,0.068,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19T00:00,25.5,76,21,29.1,0,0,0,0,0,1009,993.1,0,0,0,0,0.01,0.78,5.1,8.6,266,285,12.6,31.3,33.9,29.6,21.7,0.068,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19T01:00,24.5,80,20.8,27.9,0,0,0,0,0,1008.4,992.5,0,0,0,0,0,0.61,5.5,8.4,247,277,10.1,30.1,33.7,29.6,21.7,0.069,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19T02:00,23.7,83,20.6,27.2,0,0,0,0,0,1008.1,992.1,0,0,0,0,0,0.5,4.3,8.2,275,308,9.4,29,33.5,29.6,21.7,0.069,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19T03:00,23.1,85,20.5,26.8,0,0,0,0,0,1008,992,0,0,0,0,0,0.42,3.2,5.5,270,328,7.6,28.1,33.3,29.6,21.7,0.069,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19T04:00,22.5,92,21.2,26.6,0,0,0,0,0,1008.1,992.1,0,0,0,0,0,0.22,2.3,5.1,72,129,7.6,27.2,32.9,29.6,21.7,0.069,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19T05:00,22.4,93,21.2,26.6,0,0,0,0,0,1008.1,992.1,0,0,0,0,0,0.19,1.3,3.3,34,131,5.4,26.7,32.7,29.6,21.7,0.069,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19T06:00,22.2,94,21.1,26.5,0,0,0,0,0,1008.3,992.2,0,0,0,0,0.01,0.17,0.7,2.4,270,153,4,26.3,32.4,29.6,21.7,0.069,0.148,0.143,0.145,1,0,6,1,5,13.7,6,38.9,15.1,2.5,12.6,28.8,6,97.7
2024-06-19T07:00,24,83,21,28,0,0,0,0,0,1008.3,992.3,0,0,0,0,0.06,0.5,2.3,3.4,219,198,8.6,26.7,32.2,29.6,21.7,0.069,0.148,0.143,0.145,1,3600,105,54,51,315.8,105,226.5,165.1,84.9,80.2,315.8,165.1,356.2
2024-06-19T08:00,26.8,70,20.8,30.6,0,0,0,0,0,1008.6,992.8,0,0,0,0,0.19,1.07,3.1,3.9,159,158,11.9,28.3,32,29.6,21.8,0.069,0.148,0.143,0.145,1,3600,286,199,87,543.8,286,484.7,360.6,250.9,109.7,543.8,360.6,611.2
2024-06-19T09:00,30,57,20.6,33.3,0,0,0,0,0,1008.8,993.1,0,0,0,0,0.36,1.81,5.9,7.4,137,133,17.6,30.7,31.9,29.6,21.8,0.069,0.148,0.143,0.145,1,3600,485,376,109,681.8,485,730.6,561,435,126.1,681.8,561,845.1
2024-06-19T10:00,32.5,50,20.8,36.3,0,0,0,0,0,1008.6,993.1,0,0,0,0,0.53,2.44,7.7,9.2,131,129,22,33.4,31.9,29.6,21.8,0.069,0.148,0.143,0.145,1,3600,668,544,124,760.7,668,947.3,734.9,598.5,136.4,760.7,734.9,1042.2
2024-06-19T11:00,34.6,44,20.6,39,0,0,0,0,0,1008.5,993.1,0,0,0,0,0.67,3.07,8.8,10.7,125,123,24.5,36.2,31.9,29.6,21.8,0.069,0.148,0.143,0.145,1,3600,819,684,135,808.9,819,1120.2,869.2,726,143.3,808.9,869.2,1188.9
2024-06-19T12:00,36.5,37,19.5,40.6,0,0,0,0,0,1008.3,993,0,0,0,0,0.78,3.85,11.2,13.6,123,122,28.8,38.8,32.1,29.6,21.8,0.069,0.148,0.143,0.145,1,3600,922,781,141,836.1,922,1237.4,950.2,804.9,145.3,836.1,950.2,1275.3
2024-06-19T13:00,38,33,18.7,41.7,0,0,0,0,0,1007.9,992.7,0,0,0,0,0.85,4.47,12.4,15,116,117,31,40.9,32.3,29.6,21.8,0.069,0.148,0.143,0.145,1,3600,967,824,143,845.5,967,1291,970.3,826.8,143.5,845.5,970.3,1295.5
2024-06-19T14:00,38.4,30,17.9,41.8,0,0,0,0,0,1007.5,992.3,0,0,0,0,0.84,4.71,11.4,13.9,79,80,31,42.7,32.6,29.6,21.8,0.068,0.148,0.143,0.145,1,3600,950,808,142,837.9,950,1277.4,928.2,789.5,138.7,837.9,928.2,1248.1
2024-06-19T15:00,37.6,34,19.2,41.3,0,0,0,0,0,1007.4,992.1,0,0,0,0,0.77,4.25,10.9,13.3,46,49,29.2,43.7,33,29.6,21.8,0.068,0.148,0.143,0.145,1,3600,878,740,138,818.7,878,1197.3,833.3,702.3,131,818.7,833.3,1136.4
2024-06-19T16:00,37.5,33,18.5,40.5,0,0,0,0,0,1007.1,991.8,0,0,0,0,0.66,4.3,8.8,11,55,58,25.2,44.5,33.3,29.6,21.8,0.068,0.148,0.143,0.145,1,3600,760,632,128,792.5,760,1056.4,696.3,579,117.3,792.5,696.3,967.9
2024-06-19T17:00,36.6,35,18.6,38.8,0,0,0,0,0,1006.9,991.6,0,0,0,0,0.52,3.99,8.2,10.3,61,65,24.5,44,33.6,29.6,21.8,0.068,0.148,0.143,0.145,1,3600,593,476,117,729.6,593,864.2,517.5,415.4,102.1,729.6,517.5,754.1
2024-06-19T18:00,35.8,35,18,37.9,0,0,0,0,0,1006.8,991.5,0,0,0,0,0.34,3.82,5.5,6.5,67,71,22.3,43,33.9,29.6,21.8,0.068,0.148,0.143,0.145,1,3600,404,304,100,635.3,404,633.8,324.9,244.5,80.4,635.3,324.9,509.7
2024-06-19T19:00,34.5,37,17.9,36.9,0,0,0,0,0,1007,991.6,0,0,0,0,0.17,3.42,3.1,3.8,45,41,16.2,41.3,34.1,29.6,21.8,0.068,0.148,0.143,0.145,1,3600,210,136,74,472.9,210,380.9,138.5,89.7,48.8,472.9,138.5,251.2
2024-06-19T20:00,31.9,47,19.3,34.8,0,0,0,0,0,1007.7,992.2,0,0,0,0,0.06,2.48,4,5.5,350,349,10.1,39.1,34.3,29.7,21.8,0.068,0.148,0.143,0.145,1,1949.81,50,22,28,168,50,122.7,0,0,0,0,0,0
2024-06-19T21:00,29.5,59,20.7,32.6,0,0,0,0,0,1008.4,992.7,0,0,0,0,0.05,1.67,7.3,9.6,327,326,14,36.8,34.3,29.7,21.8,0.068,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19T22:00,28,66,21.1,31.4,0,0,0,0,0,1008.9,993.1,0,0,0,0,0.03,1.27,6.7,9.8,286,287,14.8,34.9,34.3,29.7,21.8,0.068,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19T23:00,26.7,76,22,30.5,0,0,0,0,0,1008.8,993,0,0,0,0,0.02,0.85,7.6,11.7,251,261,14,33.2,34.2,29.7,21.8,0.068,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-20T00:00,25.7,83,22.6,29.9,0,0,0,0,0,1008.6,992.7,0,0,0,0,0.01,0.56,7.6,13.7,265,273,14.4,31.8,34.1,29.7,21.8,0.068,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-20T01:00,25.1,85,22.4,29.1,0,0,0,0,0,1008.2,992.3,0,0,0,0,0,0.48,7.2,13.9,297,295,13,30.5,33.9,29.7,21.8,0.068,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-20T02:00,24.5,85,21.9,28.6,0,0,0,0,0,1008,992.1,0,0,0,0,0,0.45,4.8,10.6,312,305,12.2,29.4,33.8,29.7,21.8,0.068,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-20T03:00,23.7,89,21.7,28.1,0,0,0,0,0,1007.9,991.9,0,0,0,0,0,0.33,2.5,6.6,278,311,7.6,28.4,33.5,29.7,21.8,0.069,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-20T04:00,23.9,86,21.4,28.2,0,0,0,0,0,1007.8,991.8,0,0,0,0,0,0.42,1.8,4.3,360,294,10.1,27.3,33.2,29.7,21.8,0.069,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-20T05:00,23.5,87,21.2,27.5,0,0,0,0,0,1008,992,0,0,0,0,0,0.38,2.9,4.2,60,59,5,26.9,33,29.7,21.8,0.069,0.148,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-20T06:00,23.2,89,21.2,27.4,0,0,0,0,0,1008.1,992.1,0,0,0,0,0.01,0.33,1.8,3.3,349,77,4.7,26.6,32.7,29.7,21.8,0.069,0.148,0.143,0.145,1,0,6,1,5,13.7,6,38.5,15.1,2.5,12.6,28.9,6,97
2024-06-20T07:00,25.3,78,21.1,29.3,0,0,0,0,0,1008,992.1,0,0,0,0,0.06,0.71,2.9,3.1,263,291,8.6,27.2,32.5,29.7,21.8,0.069,0.148,0.143,0.145,1,3600,103,53,50,311,103,225.7,162.2,83.4,78.7,311,162.2,355.4
2024-06-20T08:00,27.9,67,21.2,31.6,0,0,0,0,0,1008,992.2,0,0,0,0,0.2,1.25,5.2,6.6,286,292,15.1,28.7,32.3,29.7,21.9,0.069,0.148,0.143,0.145,1,3600,285,198,87,542,285,483.9,359.5,249.7,109.7,542,359.5,610.3
2024-06-20T09:00,30.7,57,21.1,34.6,0,0,0,0,0,1008,992.4,0,0,0,0,0.35,1.9,3.1,3.9,291,304,15.5,31.2,32.2,29.7,21.9,0.069,0.148,0.143,0.145,1,3600,483,375,108,680.6,483,729.8,558.8,433.9,125,680.6,558.8,844.3
2024-06-20T10:00,33.3,49,21.1,38.5,0,0,0,0,0,1007.8,992.3,0,0,0,0,0.49,2.62,0.4,0.5,180,45,14,34.3,32.2,29.7,21.9,0.069,0.148,0.143,0.145,1,3600,666,543,123,759.8,666,946.6,732.8,597.4,135.3,759.8,732.8,1041.5
2024-06-20T11:00,35.5,42,20.6,41,0,0,0,0,0,1007.7,992.3,0,0,0,0,0.64,3.36,2.7,3.3,113,103,15.8,37.5,32.3,29.7,21.9,0.069,0.148,0.143,0.145,1,3600,815,681,134,805.6,815,1119.6,865.1,722.8,142.2,805.6,865.1,1188.4
2024-06-20T12:00,37.6,36,20,42.8,0,0,0,0,0,1007.4,992.1,0,0,0,1,0.76,4.15,6.1,7.1,118,114,20.9,40.3,32.5,29.7,21.9,0.068,0.147,0.143,0.145,1,3600,917,777,140,831.9,917,1237,945.1,800.9,144.3,831.9,945.1,1275
2024-06-20T13:00,38.8,33,19.9,43.4,0,0,0,0,0,1006.9,991.7,2,0,1,3,0.84,4.6,10.3,12.2,119,118,27.4,42.6,32.8,29.7,21.9,0.068,0.147,0.143,0.145,1,3600,958,812,146,833.2,958,1290.8,961.4,814.9,146.5,833.2,961.4,1295.4
2024-06-20T14:00,39,33,20,43.3,0,0,0,0,0,1006.6,991.4,16,0,12,30,0.82,4.66,11.4,14.5,108,109,30.6,43.9,33.1,29.7,21.9,0.068,0.147,0.143,0.145,1,3600,925,774,151,802.5,925,1277.4,903.9,756.3,147.6,802.5,903.9,1248.2
2024-06-20T15:00,38.3,33,19.1,41.2,0,0,0,0,0,1006.2,991,8,1,7,8,0.68,4.51,10.6,13.5,72,74,29.9,44.4,33.4,29.7,21.9,0.068,0.147,0.143,0.145,1,3600,741,559,182,618.2,741,1197.6,703.3,530.6,172.7,618.2,703.3,1136.7
2024-06-20T16:00,38,34,19.2,41.4,0,0,0,0,0,1005.8,990.6,0,0,0,0,0.63,4.39,7.4,8.9,47,50,25.2,45.1,33.8,29.7,21.9,0.068,0.147,0.143,0.145,1,3600,732,600,132,751.9,732,1056.9,670.7,549.8,121,751.9,670.7,968.4
2024-06-20T17:00,37,36,19.3,39.7,0,0,0,0,0,1005.4,990.1,0,0,0,0,0.52,4.04,7.5,9.5,35,37,22,44.7,34.1,29.7,21.9,0.068,0.147,0.143,0.145,1,3600,593,476,117,728.9,593,864.9,517.6,415.5,102.1,728.9,517.6,754.8
2024-06-20T18:00,35.5,40,19.6,38.2,0,0,0,0,0,1005.3,990,0,0,0,0,0.35,3.48,6.2,7.2,350,354,21.2,43.5,34.4,29.7,21.9,0.068,0.147,0.143,0.145,1,3600,403,303,100,632.4,403,634.6,324.2,243.8,80.4,632.4,324.2,510.5
2024-06-20T19:00,33,46,20,35.1,0,0,0,0,0,1005.6,990.1,0,0,0,0,0.24,2.7,11.6,15.2,306,306,24.1,41.5,34.6,29.7,21.9,0.068,0.147,0.143,0.145,1,3600,209,135,74,468.3,209,381.8,138,89.1,48.9,468.3,138,252.1
2024-06-20T20:00,30.2,52,19.4,31.9,0,0,0,0,0,1006.1,990.5,0,0,0,0,0.13,2.05,13,18.7,289,293,26.3,39,34.7,29.7,21.9,0.068,0.147,0.143,0.145,1,1953.34,50,22,28,167.5,50,123.6,0,0,0,0,0,0
2024-06-20T21:00,28.5,58,19.4,30.5,0,0,0,0,0,1006.6,990.9,0,0,0,0,0.07,1.64,10.8,16.3,266,275,25.2,36.6,34.8,29.7,21.9,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-20T22:00,27.4,64,20.1,30.1,0,0,0,0,0,1007.2,991.4,0,0,0,0,0.04,1.3,8.4,15.3,260,278,20.5,34.6,34.7,29.8,21.9,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-20T23:00,26.6,69,20.4,29.6,0,0,0,0,0,1007.2,991.4,0,0,0,0,0.03,1.09,7.2,13.8,270,277,16.2,33,34.6,29.8,21.9,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-21T00:00,26.1,71,20.4,29.1,0,0,0,0,0,1007.1,991.3,0,0,0,0,0.02,0.98,6.6,14.3,299,288,13.3,31.7,34.5,29.8,21.9,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-21T01:00,25.7,68,19.4,28.1,0,0,0,0,0,1006.8,991,0,0,0,0,0.03,1.04,7.8,16.1,304,297,12.6,30.5,34.3,29.8,21.9,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-21T02:00,25.1,70,19.2,27.4,0,0,0,0,0,1006.7,990.8,0,0,0,0,0.03,0.97,7.9,15.8,286,291,13,29.6,34.1,29.8,21.9,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-21T03:00,24.5,71,19,27.1,0,0,0,NaN,0,1006.6,990.7,0,0,0,0,0.01,0.88,5.6,11.7,255,279,13,28.8,33.9,29.8,21.9,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-21T04:00,24.2,86,21.8,28.7,0,0,0,NaN,0,1006.3,990.4,0,0,0,0,0,0.41,1.8,3.5,127,204,11.5,27.7,33.6,29.8,21.9,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-21T05:00,23.8,88,21.7,28.1,0,0,0,NaN,0,1006.1,990.2,0,0,0,0,0,0.34,3.1,4.3,45,95,6.1,27.3,33.3,29.8,21.9,0.069,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-21T06:00,23.5,90,21.7,28.1,0,0,0,NaN,0,1006.1,990.1,0,0,0,0,0.01,0.3,0.8,1.8,297,169,5,27,33.1,29.8,21.9,0.069,0.147,0.143,0.145,1,0,6,1,5,13.7,6,38.1,15.1,2.5,12.6,28.9,6,96.2
2024-06-21T07:00,25.5,77,21.2,29.6,0,0,0,NaN,0,1006.2,990.4,0,0,0,0,0.06,0.75,2.9,4.9,210,197,9.4,27.6,32.8,29.8,22,0.069,0.147,0.143,0.145,1,3598.56,102,52,50,306.2,102,224.9,160.8,82,78.8,306.2,160.8,354.5
2024-06-21T08:00,28.5,63,20.7,32,0,0,0,NaN,0,1006.3,990.6,0,0,0,0,0.2,1.46,4.6,5.8,198,202,14.4,29.2,32.6,29.8,22,0.069,0.147,0.143,0.145,1,3600,280,193,87,529.2,280,483,353.3,243.5,109.8,529.2,353.3,609.5
2024-06-21T09:00,31.1,53,20.3,34.5,0,0,0,NaN,0,1006.5,990.9,0,0,0,0,0.35,2.13,3.8,4.2,163,160,14.8,31.7,32.5,29.8,22,0.069,0.147,0.143,0.145,1,3600,474,364,110,661.3,474,728.9,548.5,421.2,127.3,661.3,548.5,843.5
2024-06-21T10:00,33.2,46,20.1,37.1,0,0,0,NaN,0,1006.3,990.8,0,0,0,0,0.51,2.72,4.2,4.8,121,117,16.9,34.5,32.5,29.8,22,0.069,0.147,0.143,0.145,1,3600,656,532,124,744.9,656,945.8,721.9,585.4,136.5,744.9,721.9,1040.8
2024-06-21T11:00,35,41,19.9,39.8,0,0,0,NaN,0,1006.4,991,2,2,0,0,0.64,3.28,4.4,5.5,81,79,18.4,37.5,32.6,29.8,22,0.068,0.147,0.143,0.145,1,3600,805,669,136,791.8,805,1119,854.5,710.2,144.4,791.8,854.5,1187.8
2024-06-21T12:00,36.5,36,19,40.8,0,0,0,NaN,0,1006,990.7,8,5,6,0,0.75,3.89,7.6,9.5,59,61,23.4,40.1,32.8,29.8,22,0.068,0.147,0.143,0.145,1,3600,903,758,145,811.8,903,1236.6,930.8,781.3,149.5,811.8,930.8,1274.6
2024-06-21T13:00,37.3,33,18.2,40.8,0,0,0,NaN,0,1005.5,990.3,8,2,11,0,0.79,4.28,10.2,12.6,58,59,27.4,42,33,29.8,22,0.068,0.147,0.143,0.145,1,3600,909,752,157,771.6,909,1290.6,912.3,754.7,157.6,771.6,912.3,1295.3
2024-06-21T14:00,37.8,30,17.5,40.7,0,0,0,NaN,0,1004.9,989.7,11,0,18,0,0.78,4.56,11.1,13.7,65,67,28.8,43.3,33.3,29.8,22,0.068,0.147,0.143,0.145,1,3600,885,716,169,742.3,885,1277.3,864.9,699.7,165.2,742.3,864.9,1248.3
2024-06-21T15:00,37.3,30,16.9,39.6,0,0,0,NaN,0,1004.6,989.4,16,0,24,4,0.7,4.44,9.9,12.3,57,58,28.4,44,33.6,29.8,22,0.068,0.147,0.143,0.145,1,3600,791,610,181,674.4,791,1197.8,750.9,579.1,171.8,674.4,750.9,1137
2024-06-21T16:00,36.9,31,16.9,39.4,0,0,0,NaN,0,1004.3,989.1,3,0,5,0,0.64,4.31,7.8,9.8,34,36,28.4,44.5,33.9,29.8,22,0.068,0.147,0.143,0.145,1,3600,757,628,129,786.6,757,1057.3,693.7,575.5,118.2,786.6,693.7,968.9
2024-06-21T17:00,35.3,35,17.5,36.8,0,0,0,NaN,0,1004.1,988.8,0,0,0,0,0.51,3.72,9.4,11.5,358,358,23.8,44,34.2,29.8,22,0.068,0.147,0.143,0.145,1,3600,578,458,120,700.8,578,865.4,504.6,399.8,104.8,700.8,504.6,755.5
2024-06-21T18:00,33,42,18.3,34.2,0,0,0,NaN,0,1004,988.6,0,0,0,0,0.39,2.93,12.6,16.3,336,335,28.8,42.4,34.4,29.8,22,0.068,0.147,0.143,0.145,1,3600,403,303,100,631.6,403,635.3,324.3,243.8,80.5,631.6,324.3,511.3
2024-06-21T19:00,31.2,46,18.1,32.5,0,0,0,NaN,0,1003.9,988.4,0,0,0,0,0.23,2.46,10.7,14.6,310,310,28.4,40.3,34.6,29.8,22,0.068,0.147,0.143,0.145,1,3600,207,133,74,460.4,207,382.5,136.8,87.9,48.9,460.4,136.8,252.9
2024-06-21T20:00,29.3,49,17.5,30.4,0,0,0,NaN,0,1003.9,988.3,0,0,0,0,0.12,2.08,10.7,15.4,282,286,23.4,37.9,34.7,29.8,22,0.068,0.147,0.143,0.145,1,1817.57,49,21,28,159.6,49,124.4,0,0,0,0,0,0
2024-06-21T21:00,28.1,53,17.5,29.5,0,0,0,NaN,0,1004.3,988.6,0,0,0,0,0.06,1.8,8.5,12.9,282,283,21.6,35.8,34.7,29.9,22,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-21T22:00,27.2,55,17.4,28.7,0,0,0,NaN,0,1004.7,989,0,0,0,0,0.05,1.62,7.2,11.3,297,297,16.9,34,34.6,29.9,22,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-21T23:00,26.3,60,17.8,28.2,0,0,0,NaN,0,1004.5,988.7,0,0,0,0,0.04,1.38,6.5,10.9,264,278,14,32.5,34.5,29.9,22,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-22T00:00,25.5,66,18.7,27.7,0,0,0,NaN,0,1004.3,988.5,0,0,0,0,0.03,1.1,6.6,14.1,261,274,12.6,31.2,34.4,29.9,22,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-22T01:00,25.1,68,18.8,27.7,0,0,0,NaN,0,1004,988.2,0,0,0,0,0.01,1.02,4.3,9.2,318,291,11.5,30.2,34.2,29.9,22,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-22T02:00,24.8,67,18.4,27.5,0,0,0,NaN,0,1004,988.1,3,0,5,0,0,1.02,2.5,1.6,82,27,7.2,29.3,34,29.9,22,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-22T03:00,24.5,66,17.8,26.8,0,0,0,NaN,0,1003.9,988,7,0,11,0,0,1.03,3.3,4.3,77,95,5.8,28.5,33.7,29.9,22,0.068,0.147,0.143,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-22T04:00,23.5,77,19.2,26.2,0,0,0,NaN,0,1003.6,987.7,13,0,22,0,0.01,0.68,5.1,9.4,135,140,10.4,27.5,33.4,29.9,22,0.069,0.142,0.142,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-22T05:00,23.3,79,19.4,26.3,0,0,0,NaN,0,1003.3,987.4,15,2,22,0,0,0.61,4.2,8.7,110,135,8.3,27.1,33.1,29.9,22,0.069,0.142,0.142,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-22T06:00,23.2,80,19.7,26.5,0,0,0,NaN,0,1003.3,987.4,8,1,11,0,0.02,0.56,2.9,6.4,90,142,6.8,26.8,32.9,29.9,22,0.069,0.142,0.142,0.145,1,0,5,1,4,13.8,5,37.7,12.6,2.5,10.1,29,5,95.2
2024-06-22T07:00,24.6,77,20.2,28.2,0,0,0,NaN,0,1003.4,987.5,3,0,5,0,0.06,0.72,2.5,3.1,90,111,8.6,27.3,32.6,29.9,22.1,0.069,0.142,0.142,0.145,1,3585.68,98,46,52,271.4,98,223.9,154.7,72.6,82.1,272,154.4,353.6
2024-06-22T08:00,26.8,65,19.6,29.8,0,0,0,NaN,0,1003.5,987.8,17,0,28,0,0.19,1.24,4,4.7,95,94,13.3,28.7,32.4,29.9,22.1,0.069,0.142,0.142,0.145,1,3600,270,178,92,489,270,482,340.8,224.7,116.1,489,340.8,608.5
2024-06-22T09:00,28.7,55,18.8,31.6,0,0,0,NaN,1,1003.4,987.8,25,0,41,0,0.3,1.76,2.1,2.3,121,108,13.7,30.7,32.3,29.9,22.1,0.069,0.142,0.142,0.145,1,3600,420,285,135,518.4,420,728,486.2,329.9,156.3,518.4,486.2,842.6
2024-06-22T10:00,30.3,47,17.9,33,0,0,0,NaN,0,1003.4,987.8,19,1,28,5,0.4,2.27,1.1,0.7,180,180,13,33.2,32.3,29.9,22.1,0.069,0.142,0.142,0.145,1,3600,549,352,197,493.2,549,945,604.2,387.4,216.8,493.2,604.2,1040
2024-06-22T11:00,32.4,42,17.8,36.2,0,0,0,NaN,0,1003.3,987.9,17,7,8,19,0.53,2.83,0.8,1.1,27,360,13.7,35.9,32.3,29.9,22.1,0.069,0.142,0.142,0.145,1,3600,708,497,211,588.5,708,1118.3,751.7,527.6,224,588.5,751.7,1187.3
2024-06-22T12:00,34.3,38,17.8,38.5,0,0,0,NaN,1,1002.9,987.5,32,10,29,19,0.67,3.36,4,5,27,21,17.6,38.7,32.5,29.9,22.1,0.069,0.142,0.142,0.145,1,3600,860,663,197,710.2,860,1236.1,886.6,683.5,203.1,710.2,886.6,1274.2
