datetime,inverter1,inverter2,inverter3,time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_gusts_10m (km/h),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),azimuth,zenith,Gpoa (W/m²),energy1,energy2,energy3,error1,error2,error3
2024-06-20 16:00:00,6701.1875,5243.679166666667,1704.4708333333333,2024-06-20T16:00,38.0,34.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,7.4,8.9,25.2,1,3600.0,732.0,600.0,132.0,751.9,732.0,1056.9,670.7,549.8,121.0,751.9,968.4,84,55,446.66484079457854,6788.578521644,6034.292019239112,3663.6772973951747,0.013041124672903111,0.15077445195317446,1.1494514460129168
2024-06-20 17:00:00,3832.5958333333333,1765.6375,550.0125,2024-06-20T17:00,37.0,36.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,7.5,9.5,22.0,1,3600.0,593.0,476.0,117.0,728.9,593.0,864.9,517.6,415.5,102.1,728.9,754.8,77,67,303.3996685478367,4634.576803503928,4119.623825336826,2501.2001796687873,0.2092526853981068,1.3332217543730385,3.547533337276493
2024-06-20 18:00:00,1292.0041666666666,595.2166666666667,306.7125,2024-06-20T18:00,35.5,40.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,6.2,7.2,21.2,1,3600.0,403.0,303.0,100.0,632.4,403.0,634.6,324.2,243.8,80.4,632.4,510.5,69,79,158.88494799612607,2445.4223528876073,2173.7087581223177,1319.7517460028357,0.8927356551772788,2.6519621842841277,3.302895206432199
2024-06-20 19:00:00,437.6875,300.1458333333333,163.9125,2024-06-20T19:00,33.0,46.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,11.6,15.2,24.1,1,3600.0,209.0,135.0,74.0,468.3,209.0,381.8,138.0,89.1,48.9,468.3,252.1,61,90,73.29650657100487,669.7821437143253,595.3619055238448,361.4697283537629,0.5302747821546774,0.9835754470149617,1.2052602965226136
2024-06-20 20:00:00,37.2375,28.1625,1.7166666666666666,2024-06-20T20:00,30.2,52.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.7,26.3,1,1953.34,50.0,22.0,28.0,167.5,50.0,123.6,0.0,0.0,0.0,0.0,0.0,52,100,27.60674280366732,96.33256769210692,85.62894905965061,51.98900478621644,1.5869773129803808,2.0405308143684193,29.284857157019285
2024-06-20 21:00:00,0.0,0.0,0.0,2024-06-20T21:00,28.5,58.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,10.8,16.3,25.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,109,0.0,0.0,0.0,0.0,,,
2024-06-20 22:00:00,0.0,0.0,0.0,2024-06-20T22:00,27.4,64.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,8.4,15.3,20.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,116,0.0,0.0,0.0,0.0,,,
2024-06-20 23:00:00,0.0,0.0,0.0,2024-06-20T23:00,26.6,69.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,7.2,13.8,16.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,120,0.0,0.0,0.0,0.0,,,
2024-06-21 00:00:00,0.0,0.0,0.0,2024-06-21T00:00,26.1,71.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,6.6,14.3,13.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,121,0.0,0.0,0.0,0.0,,,
2024-06-21 01:00:00,0.0,0.0,0.0,2024-06-21T01:00,25.7,68.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,7.8,16.1,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,119,0.0,0.0,0.0,0.0,,,
2024-06-21 02:00:00,0.0,0.0,0.0,2024-06-21T02:00,25.1,70.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,7.9,15.8,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,114,0.0,0.0,0.0,0.0,,,
2024-06-21 03:00:00,0.0,0.0,0.0,2024-06-21T03:00,24.5,71.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,5.6,11.7,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45,106,0.0,0.0,0.0,0.0,,,
2024-06-21 04:00:00,0.0,0.0,0.0,2024-06-21T04:00,24.2,86.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.5,11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55,97,0.0,0.0,0.0,0.0,,,
2024-06-21 05:00:00,0.0,0.0,0.0,2024-06-21T05:00,23.8,88.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.3,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64,86,0.0,0.0,0.0,0.0,,,
2024-06-21 06:00:00,466.1791666666667,463.8041666666667,274.01666666666665,2024-06-21T06:00,23.5,90.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,5.0,1,0.0,6.0,1.0,5.0,13.7,6.0,38.1,15.1,2.5,12.6,28.9,96.2,-72,75,11.552688010403317,0.0,0.0,0.0,1.0,1.0,1.0
2024-06-21 07:00:00,3074.8875,2952.95,1828.8916666666667,2024-06-21T07:00,25.5,77.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.9,9.4,1,3598.56,102.0,52.0,50.0,306.2,102.0,224.9,160.8,82.0,78.8,306.2,354.5,-79,63,243.3958499411288,3933.829439567315,3496.7372796153913,2123.019062623631,0.27934093184460096,0.1841505205355294,0.16082275474142219
2024-06-21 08:00:00,6614.991666666667,5927.204166666666,3637.991666666667,2024-06-21T08:00,28.5,63.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.8,14.4,1,3600.0,280.0,193.0,87.0,529.2,280.0,483.0,353.3,243.5,109.8,529.2,609.5,-87,51,485.2648648668917,7730.72279067156,6871.753591708054,4172.136109251318,0.16866704906479746,0.15935834138350294,0.1468239873880922
2024-06-21 09:00:00,9348.775,8508.545833333334,5098.5375,2024-06-21T09:00,31.1,53.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.2,14.8,1,3600.0,474.0,364.0,110.0,661.3,474.0,728.9,548.5,421.2,127.3,661.3,843.5,-96,39,667.4080036888934,10498.624093065962,9332.110304947522,5665.924113718138,0.122994626896675,0.09679262329266276,0.11128418957752836
2024-06-21 10:00:00,11171.075,10161.904166666667,6093.091666666666,2024-06-21T10:00,33.2,46.0,37.1,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.8,16.9,1,3600.0,656.0,532.0,124.0,744.9,656.0,945.8,721.9,585.4,136.5,744.9,1040.8,-109,27,792.6838010948131,12340.904875608272,10969.69322276291,6660.170885248909,0.10471954360777913,0.07949189864887451,0.09306920847499306
2024-06-21 11:00:00,12113.545833333334,10988.229166666666,6603.641666666666,2024-06-21T11:00,35.0,41.0,39.8,0.0,0.0,2.0,2.0,0.0,0.0,4.4,5.5,18.4,1,3600.0,805.0,669.0,136.0,791.8,805.0,1119.0,854.5,710.2,144.4,791.8,1187.8,-134,16,858.854160818236,13251.868663885254,11779.438812342449,7151.802136065058,0.09397106728399472,0.07200520062649914,0.08300881499451315
2024-06-21 12:00:00,12370.575,11069.133333333333,6676.329166666666,2024-06-21T12:00,36.5,36.0,40.8,0.0,0.0,8.0,5.0,6.0,0.0,7.6,9.5,23.4,1,3600.0,903.0,758.0,145.0,811.8,903.0,1236.6,930.8,781.3,149.5,811.8,1274.6,169,12,861.570272542771,13194.12159801766,11728.10808712681,7120.637052898421,0.06657302494165869,0.0595326421635066,0.0665497274235786
2024-06-21 13:00:00,11934.429166666667,10752.879166666668,6464.6625,2024-06-21T13:00,37.3,33.0,40.8,0.0,0.0,8.0,2.0,11.0,0.0,10.2,12.6,27.4,1,3600.0,909.0,752.0,157.0,771.6,909.0,1290.6,912.3,754.7,157.6,771.6,1295.3,123,19,785.3740479843299,11978.800272009274,10647.822464008246,6464.749353147863,0.0037179076370520577,0.009770099805835377,1.3435062984759362e-05
2024-06-21 14:00:00,10858.520833333334,9746.195833333333,4600.620833333333,2024-06-21T14:00,37.8,30.0,40.7,0.0,0.0,11.0,0.0,18.0,0.0,11.1,13.7,28.8,1,3600.0,885.0,716.0,169.0,742.3,885.0,1277.3,864.9,699.7,165.2,742.3,1248.3,104,30,697.2729812249144,10608.167926462133,9429.482601299675,5725.043007931945,0.023055894141923234,0.032496087442697975,0.2444066171356101
2024-06-21 15:00:00,9112.4375,7934.420833333334,2272.0291666666667,2024-06-21T15:00,37.3,30.0,39.6,0.0,0.0,16.0,0.0,24.0,4.0,9.9,12.3,28.4,1,3600.0,791.0,610.0,181.0,674.4,791.0,1197.8,750.9,579.1,171.8,674.4,1137.0,93,43,562.1949907914548,8574.795062173098,7622.040055264977,4627.667176410879,0.05900094654442372,0.03937033144952585,1.0367991944400121
2024-06-21 16:00:00,5966.208333333333,4622.883333333333,1362.8333333333333,2024-06-21T16:00,36.9,31.0,39.4,0.0,0.0,3.0,0.0,5.0,0.0,7.8,9.8,28.4,1,3600.0,757.0,628.0,129.0,786.6,757.0,1057.3,693.7,575.5,118.2,786.6,968.9,84,55,458.3468077739206,7005.003755911087,6226.670005254299,3780.4782174758243,0.17411316610819333,0.34692345799792323,1.7739842613250514
2024-06-21 17:00:00,3824.241666666667,1806.2708333333333,561.6208333333333,2024-06-21T17:00,35.3,35.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,9.4,11.5,23.8,1,3600.0,578.0,458.0,120.0,700.8,578.0,865.4,504.6,399.8,104.8,700.8,755.5,77,67,299.08399176467873,4607.859699446918,4095.875288397261,2486.7814250983365,0.20490808402892546,1.2675864620139163,3.4278653452700203
2024-06-21 18:00:00,1299.625,630.4125,315.7375,2024-06-21T18:00,33.0,42.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,12.6,16.3,28.8,1,3600.0,403.0,303.0,100.0,631.6,403.0,635.3,324.3,243.8,80.5,631.6,511.3,69,79,158.80992106144765,2474.882906516398,2199.895916903465,1335.6510924056754,0.9043054008013066,2.4896134148727462,3.2302580225841893
2024-06-21 19:00:00,440.8375,303.8333333333333,164.86666666666667,2024-06-21T19:00,31.2,46.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,10.7,14.6,28.4,1,3600.0,207.0,133.0,74.0,460.4,207.0,382.5,136.8,87.9,48.9,460.4,252.9,61,90,73.28776752219748,675.5865593815141,600.5213861169016,364.60227014240445,0.5325070108180773,0.9764828945153097,1.2114977970627039
2024-06-21 20:00:00,34.34583333333333,27.175,1.4333333333333333,2024-06-21T20:00,29.3,49.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,10.7,15.4,23.4,1,1817.57,49.0,21.0,28.0,159.6,49.0,124.4,0.0,0.0,0.0,0.0,0.0,52,100,27.602373279263624,96.72508133243986,85.97785007327988,52.20083754449135,1.816210059418363,2.163858328363565,35.41918898452885
2024-06-21 21:00:00,0.0,0.0,0.0,2024-06-21T21:00,28.1,53.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,8.5,12.9,21.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,109,0.0,0.0,0.0,0.0,,,
2024-06-21 22:00:00,0.0,0.0,0.0,2024-06-21T22:00,27.2,55.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,7.2,11.3,16.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,116,0.0,0.0,0.0,0.0,,,
2024-06-21 23:00:00,,,,2024-06-21T23:00,26.3,60.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,6.5,10.9,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,120,0.0,0.0,0.0,0.0,,,
2024-06-22 00:00:00,0.0,0.0,0.0,2024-06-22T00:00,25.5,66.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,6.6,14.1,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,121,0.0,0.0,0.0,0.0,,,
2024-06-22 01:00:00,0.0,0.0,0.0,2024-06-22T01:00,25.1,68.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,4.3,9.2,11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,119,0.0,0.0,0.0,0.0,,,
2024-06-22 02:00:00,0.0,0.0,,2024-06-22T02:00,24.8,67.0,27.5,0.0,0.0,3.0,0.0,5.0,0.0,2.5,1.6,7.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,114,0.0,0.0,0.0,0.0,,,
2024-06-22 03:00:00,0.0,0.0,0.0,2024-06-22T03:00,24.5,66.0,26.8,0.0,0.0,7.0,0.0,11.0,0.0,3.3,4.3,5.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45,106,0.0,0.0,0.0,0.0,,,
2024-06-22 04:00:00,0.0,0.0,0.0,2024-06-22T04:00,23.5,77.0,26.2,0.0,0.0,13.0,0.0,22.0,0.0,5.1,9.4,10.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55,97,0.0,0.0,0.0,0.0,,,
2024-06-22 05:00:00,0.0,0.0,0.0,2024-06-22T05:00,23.3,79.0,26.3,0.0,0.0,15.0,2.0,22.0,0.0,4.2,8.7,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64,86,0.0,0.0,0.0,0.0,,,
2024-06-22 06:00:00,470.9,522.025,311.78333333333336,2024-06-22T06:00,23.2,80.0,26.5,0.0,0.0,8.0,1.0,11.0,0.0,2.9,6.4,6.8,1,0.0,5.0,1.0,4.0,13.8,5.0,37.7,12.6,2.5,10.1,29.0,95.2,-72,75,10.618601939945647,0.0,0.0,0.0,1.0,1.0,1.0
2024-06-22 07:00:00,3009.5833333333335,2874.8708333333334,1788.5875,2024-06-22T07:00,24.6,77.0,28.2,0.0,0.0,3.0,0.0,5.0,0.0,2.5,3.1,8.6,1,3585.68,98.0,46.0,52.0,271.4,98.0,223.9,154.7,72.6,82.1,272.0,353.6,-79,63,223.28150750594313,3624.2318853898755,3221.5394536798904,1955.9346683056476,0.20423044786594224,0.12058580730898587,0.09356386998435778
2024-06-22 08:00:00,6452.420833333334,5777.345833333334,3559.4,2024-06-22T08:00,26.8,65.0,29.8,0.0,0.0,17.0,0.0,28.0,0.0,4.0,4.7,13.3,1,3600.0,270.0,178.0,92.0,489.0,270.0,482.0,340.8,224.7,116.1,489.0,608.5,-87,51,459.8068028766919,7385.428187840772,6564.825055858465,3985.7866410569245,0.14459803205759672,0.13630467090642942,0.11979171800217014
2024-06-22 09:00:00,9101.7375,8263.041666666666,4965.754166666667,2024-06-22T09:00,28.7,55.0,31.6,0.0,0.0,25.0,0.0,41.0,0.0,2.1,2.3,13.7,1,3600.0,420.0,285.0,135.0,518.4,420.0,728.0,486.2,329.9,156.3,518.4,842.6,-96,39,571.1040706609813,9089.413783364604,8079.478918546316,4905.397914831691,0.001353996051346857,0.02221491256190165,0.012154498553336644
2024-06-22 10:00:00,10970.520833333334,9980.829166666666,5981.204166666666,2024-06-22T10:00,30.3,47.0,33.0,0.0,0.0,19.0,1.0,28.0,5.0,1.1,0.7,13.0,1,3600.0,549.0,352.0,197.0,493.2,549.0,945.0,604.2,387.4,216.8,493.2,1040.0,-109,27,637.7278165052015,10071.082657999033,8952.07347377692,5435.1874662217015,0.08198682532933224,0.1030731691436538,0.09128875812130333
2024-06-22 11:00:00,11964.491666666667,10871.670833333334,6504.1125,2024-06-22T11:00,32.4,42.0,36.2,0.0,0.0,17.0,7.0,8.0,19.0,0.8,1.1,13.7,1,3600.0,708.0,497.0,211.0,588.5,708.0,1118.3,751.7,527.6,224.0,588.5,1187.3,-134,16,746.3342934741819,11665.353105733815,10369.20276065228,6295.587390396027,0.025002195602363806,0.04621810946855099,0.032060501660137776
2024-06-22 12:00:00,10323.945833333333,9379.9125,5574.166666666667,2024-06-22T12:00,34.3,38.0,38.5,0.0,0.0,32.0,10.0,29.0,19.0,4.0,5.0,17.6,1,3600.0,860.0,663.0,197.0,710.2,860.0,1236.1,886.6,683.5,203.1,710.2,1274.2,169,12,822.6620276198607,12737.840502902523,11322.524891468911,6874.390112677554,0.23381512345554475,0.20710346620705797,0.23325880329093496
2024-06-22 13:00:00,10562.458333333334,9220.391666666666,5596.633333333333,2024-06-22T13:00,34.9,37.0,38.4,0.0,0.0,37.0,16.0,23.0,29.0,6.8,8.5,22.3,1,3600.0,811.0,583.0,228.0,598.3,811.0,1290.3,814.0,585.2,228.8,598.3,1295.1,123,19,713.3846418536798,11012.817544776502,9789.171150912447,5943.425341625413,0.04263772667598706,0.061687128357249536,0.061964396743056246
2024-06-22 14:00:00,10383.441666666668,9491.316666666668,4343.045833333334,2024-06-22T14:00,33.0,43.0,35.8,0.3,0.3,99.0,49.0,55.0,73.0,11.9,14.5,29.9,1,3600.0,784.0,526.0,258.0,545.3,784.0,1277.3,766.2,514.1,252.2,545.3,1248.4,104,30,643.7345259671713,10031.914656226996,8917.257472201774,5414.049179551077,0.03385457555640315,0.06048256681614877,0.24660189814200903
2024-06-22 15:00:00,7300.458333333333,6563.995833333333,1875.025,2024-06-22T15:00,31.1,53.0,34.3,0.7,0.7,80.0,51.0,26.0,63.0,6.5,7.9,30.2,1,3008.13,431.0,145.0,286.0,160.3,431.0,1197.9,409.2,137.7,271.5,160.3,1137.3,93,43,372.36053697528644,5857.396499874753,5206.574666555338,3161.1346189800256,0.19766729259581828,0.20679799336323906,0.6859159845762193
2024-06-22 16:00:00,5140.4625,4117.675,1202.2166666666667,2024-06-22T16:00,31.9,50.0,34.6,0.3,0.3,67.0,27.0,37.0,67.0,8.7,11.2,24.5,1,3600.0,531.0,340.0,191.0,425.7,531.0,1057.6,486.7,311.6,175.1,425.7,969.4,84,55,367.1216467698284,5752.338897659058,5113.190131252496,3104.4368654033015,0.11903139020254658,0.24176631988986402,1.5822607117990113
2024-06-22 17:00:00,4036.1875,2229.6541666666667,745.6375,2024-06-22T17:00,32.2,47.0,34.9,0.0,0.0,19.0,0.0,10.0,42.0,6.9,8.4,22.3,1,3600.0,379.0,172.0,207.0,263.0,379.0,865.9,330.9,150.2,180.7,263.0,756.1,77,67,271.377273358627,4245.865912319514,3774.1030331729016,2291.4196987121186,0.051949621349234615,0.6926853902258691,2.073101471844051
2024-06-22 18:00:00,1502.2,980.325,436.81666666666666,2024-06-22T18:00,32.2,47.0,34.5,0.1,0.1,24.0,10.0,9.0,31.0,9.1,11.2,22.3,1,3600.0,360.0,237.0,123.0,493.5,360.0,635.9,289.8,190.8,99.0,493.5,511.9,69,79,168.16801160680276,2631.0929400499026,2338.749280044358,1419.9549200269316,0.7514931034814955,1.3856876852516846,2.250688511641646
2024-06-22 19:00:00,531.0666666666667,412.1458333333333,196.6125,2024-06-22T19:00,30.8,54.0,33.8,0.0,0.0,3.0,0.0,4.0,2.0,7.3,9.3,21.2,1,3600.0,168.0,86.0,82.0,297.1,168.0,383.2,111.2,56.9,54.3,297.1,253.6,61,90,80.94257509430545,825.7017598492268,733.9571198659794,445.6168227757731,0.5547986941675122,0.7808189735412735,1.2664724917071553
2024-06-22 20:00:00,34.225,28.720833333333335,1.4041666666666666,2024-06-22T20:00,29.2,61.0,32.5,0.0,0.0,2.0,0.0,4.0,0.0,6.8,9.9,16.2,1,1541.65,47.0,19.0,28.0,144.1,47.0,125.1,0.0,0.0,0.0,0.0,0.0,52,100,27.59363423045623,96.71081462795821,85.96516855818507,52.19313805318379,1.8257360008168944,1.993129327428466,36.17018733757896
2024-06-22 21:00:00,0.0,0.0,0.0,2024-06-22T21:00,28.0,66.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,5.9,8.4,13.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,109,0.0,0.0,0.0,0.0,,,
2024-06-22 22:00:00,0.0,0.0,0.0,2024-06-22T22:00,27.2,70.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,4.3,7.5,11.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,116,0.0,0.0,0.0,0.0,,,
2024-06-22 23:00:00,,,,2024-06-22T23:00,26.6,74.0,30.8,0.0,0.0,7.0,0.0,12.0,0.0,2.5,4.1,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,120,0.0,0.0,0.0,0.0,,,
2024-06-23 00:00:00,0.0,0.0,0.0,2024-06-23T00:00,26.0,77.0,30.3,0.0,0.0,20.0,0.0,34.0,0.0,2.7,2.3,4.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,121,0.0,0.0,0.0,0.0,,,
2024-06-23 01:00:00,0.0,0.0,0.0,2024-06-23T01:00,25.6,79.0,30.0,0.0,0.0,5.0,0.0,9.0,0.0,2.4,5.4,4.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,119,0.0,0.0,0.0,0.0,,,
2024-06-23 02:00:00,0.0,0.0,,2024-06-23T02:00,25.2,80.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5.9,3.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,114,0.0,0.0,0.0,0.0,,,
2024-06-23 03:00:00,0.0,0.0,0.0,2024-06-23T03:00,24.6,85.0,29.2,0.0,0.0,2.0,0.0,4.0,0.0,2.1,5.7,2.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45,106,0.0,0.0,0.0,0.0,,,
2024-06-23 04:00:00,0.0,0.0,0.0,2024-06-23T04:00,23.5,86.0,27.7,0.0,0.0,6.0,6.0,1.0,0.0,1.8,2.5,4.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55,97,0.0,0.0,0.0,0.0,,,
2024-06-23 05:00:00,0.0,0.0,0.0,2024-06-23T05:00,23.1,89.0,27.1,0.0,0.0,10.0,11.0,0.0,0.0,3.2,2.2,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64,86,0.0,0.0,0.0,0.0,,,
2024-06-23 06:00:00,459.73333333333335,485.46666666666664,297.7083333333333,2024-06-23T06:00,22.9,90.0,26.8,0.0,0.0,6.0,6.0,1.0,0.0,4.3,4.0,7.6,1,0.0,5.0,1.0,4.0,13.9,5.0,37.2,12.7,2.5,10.1,29.1,94.2,-72,75,10.667037771873192,0.0,0.0,0.0,1.0,1.0,1.0
2024-06-23 07:00:00,2874.3416666666667,2774.4166666666665,1715.8541666666667,2024-06-23T07:00,24.4,83.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.9,8.6,1,3571.1,99.0,49.0,50.0,289.7,99.0,222.9,156.6,77.5,79.1,291.1,352.5,-79,63,232.92649740115593,3784.3784616667167,3363.8919659259705,2042.3629793121956,0.3166070358140154,0.21246819424838997,0.19028937248194397
2024-06-23 08:00:00,6301.129166666667,5660.320833333333,3481.804166666667,2024-06-23T08:00,26.5,74.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.0,12.6,1,3600.0,277.0,190.0,87.0,523.0,277.0,481.0,349.8,240.0,109.9,523.0,607.5,-87,51,480.5778309816498,7730.170421787309,6871.262597144274,4171.838005409024,0.22679129681714075,0.2139351813204241,0.198182840192005
2024-06-23 09:00:00,8991.9375,8139.479166666667,4917.320833333333,2024-06-23T09:00,28.9,64.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.4,15.5,1,3600.0,469.0,359.0,110.0,653.8,469.0,727.0,543.0,415.6,127.4,653.8,841.7,-96,39,661.0606598373621,10510.923854670144,9343.043426373462,5672.562080298173,0.16892759259838533,0.1478674783806452,0.1535879542057214
2024-06-23 10:00:00,10846.254166666668,9821.9875,5917.0,2024-06-23T10:00,31.3,53.0,35.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.1,15.1,1,3600.0,656.0,532.0,124.0,746.1,656.0,944.1,722.1,585.6,136.5,746.1,1039.2,-108,27,795.3797362057296,12499.4096036992,11110.586314399288,6745.713119456712,0.15241717662426763,0.1311953221686842,0.14005629870824943
2024-06-23 11:00:00,11979.933333333332,10786.5125,6514.120833333333,2024-06-23T11:00,33.7,42.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.8,13.0,1,3600.0,808.0,675.0,133.0,799.7,808.0,1117.6,857.9,716.7,141.2,799.7,1186.6,-133,16,864.2607967462177,13421.929614266342,11930.604101570081,7243.581061667549,0.1203676381838249,0.10606686837567568,0.11198137814722486
2024-06-23 12:00:00,12345.370833333332,11041.020833333334,6667.466666666666,2024-06-23T12:00,36.0,32.0,39.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.8,18.0,1,3600.0,914.0,774.0,140.0,829.4,914.0,1235.6,942.3,798.0,144.3,829.4,1273.8,169,12,872.2461119459417,13391.242071429555,11903.326285715162,7227.019530612777,0.08471768505100712,0.07810015626258848,0.08392285884885477
2024-06-23 13:00:00,11865.8125,10531.9125,6372.033333333334,2024-06-23T13:00,38.0,25.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,10.1,12.6,25.2,1,3600.0,964.0,823.0,141.0,844.7,964.0,1290.0,967.7,826.1,141.5,844.7,1294.9,123,19,829.4436328335848,12606.193092681831,11205.50497127274,6803.34230398702,0.06239611427214372,0.0639572794848741,0.06768780828521821
2024-06-23 14:00:00,10702.958333333334,9445.325,4554.633333333333,2024-06-23T14:00,38.6,25.0,40.5,0.0,0.0,10.0,0.0,0.0,32.0,12.6,15.9,29.5,1,3600.0,952.0,812.0,140.0,841.7,952.0,1277.2,930.5,793.7,136.8,841.7,1248.4,104,30,739.9159593648559,11211.284425424408,9965.586155932808,6050.5344518163465,0.04749398028654766,0.05508133980914442,0.32843502626988197
2024-06-23 15:00:00,8925.2375,7890.833333333333,2224.95,2024-06-23T15:00,37.4,32.0,39.9,0.0,0.0,0.0,0.0,0.0,0.0,11.7,15.1,29.9,1,3600.0,798.0,602.0,196.0,665.2,798.0,1198.1,757.7,571.6,186.1,665.2,1137.5,93,42,580.8661947294245,8855.095644467994,7871.196128415994,4778.940506538282,0.007858822303832827,0.0024886097688041502,1.1478866970216328
