air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,period_end,period
22,0.12,19,0,0,0,0,32.6,16.1,0,0,0,0,24.5,0,67.6,976.3,0,0,0,0,297,294,1.6,0.7,119,2023-06-11T22:35:00+02:00,PT5M
22,0.12,18,0,0,0,0,32.6,16.1,0,0,0,0,24.5,0,67.6,976.2,0,0,0,0,296,293,1.6,0.7,120,2023-06-11T22:40:00+02:00,PT5M
22,0.12,17,0,0,0,0,38.5,16.1,0,0,0,0,24.5,0,67.7,976.2,0,0,0,0,296,292,1.6,0.7,120,2023-06-11T22:45:00+02:00,PT5M
22,0.12,15,0,0,0,0,37.3,16,0,0,0,0,24.5,0,67.8,976.2,0,0,0,0,295,291,1.6,0.7,120,2023-06-11T22:50:00+02:00,PT5M
22,0.12,14,0,0,0,0,31.4,16,0,0,0,0,24.5,0,67.8,976.2,0,0,0,0,294,290,1.5,0.7,120,2023-06-11T22:55:00+02:00,PT5M
22,0.12,13,0,0,0,0,35,16,0,0,0,0,24.4,0,67.9,976.1,0,0,0,0,294,289,1.5,0.6,121,2023-06-11T23:00:00+02:00,PT5M
22,0.12,12,0,0,0,0,40.7,16,0,0,0,0,24.6,0,68.1,976.1,0,0,0,0,293,288,1.4,0.6,121,2023-06-11T23:05:00+02:00,PT5M
22,0.12,10,0,0,0,0,47.3,16,0,0,0,0,25,0,68.6,976.1,0,0,0,0,293,288,1.2,0.5,121,2023-06-11T23:10:00+02:00,PT5M
22,0.12,9,0,0,0,0,43,16,0,0,0,0,25.3,0,69,976.1,0,0,0,0,293,288,1,0.4,121,2023-06-11T23:15:00+02:00,PT5M
22,0.12,8,0,0,0,0,56.6,16,0,0,0,0,25.7,0,69.4,976.1,0,0,0,0,293,288,0.9,0.4,121,2023-06-11T23:20:00+02:00,PT5M
22,0.12,6,0,0,0,0,67.8,16,0,0,0,0,26,0,69.8,976.1,0,0,0,0,293,288,0.7,0.3,122,2023-06-11T23:25:00+02:00,PT5M
22,0.12,5,0,0,0,0,73.6,16,0,0,0,0,26.4,0,70.3,976.1,0,0,0,0,293,288,0.5,0.2,122,2023-06-11T23:30:00+02:00,PT5M
22,0.12,4,0,0,0,0,87.9,16.1,0,0,0,0,26.7,0,70.7,976.1,0,0,0,0,293,288,0.3,0.1,122,2023-06-11T23:35:00+02:00,PT5M
22,0.12,2,0,0,0,0,72,16.1,0,0,0,0,27.1,0,71.1,976.1,0,0,0,0,293,288,0.1,0,122,2023-06-11T23:40:00+02:00,PT5M
21,0.12,1,0,0,0,0,56.6,16.1,0,0,0,0,27.4,0,71.6,976.1,0,0,0,0,113,108,0.1,0,122,2023-06-11T23:45:00+02:00,PT5M
21,0.12,-1,0,0,0,0,66.9,16.1,0,0,0,0,27.8,0,72,976,0,0,0,0,113,108,0.3,0.1,122,2023-06-11T23:50:00+02:00,PT5M
21,0.12,-2,0,0,0,0,89.1,16.1,0,0,0,0,28.1,0,72.5,976,0,0,0,0,113,108,0.5,0.2,122,2023-06-11T23:55:00+02:00,PT5M
21,0.12,-3,0,0,0,0,90.3,16.1,0,0,0,0,28.5,0,72.9,976,0,0,0,0,113,108,0.7,0.3,122,2023-06-12T00:00:00+02:00,PT5M
21,0.12,-5,0,0,0,0,90.3,16.1,0,0,0,0,28.6,0,73.2,976,0,0,0,0,114,109,0.8,0.3,122,2023-06-12T00:05:00+02:00,PT5M
21,0.12,-6,0,0,0,0,88.5,16.2,0,0,0,0,28.7,0,73.4,976,0,0,0,0,116,110,0.8,0.3,122,2023-06-12T00:10:00+02:00,PT5M
21,0.12,-7,0,0,0,0,81.9,16.2,0,0,0,0,28.7,0,73.5,975.9,0,0,0,0,118,111,0.8,0.3,121,2023-06-12T00:15:00+02:00,PT5M
21,0.12,-9,0,0,0,0,53.6,16.2,0,0,0,0,28.7,0,73.7,975.9,0,0,0,0,120,111,0.8,0.4,121,2023-06-12T00:20:00+02:00,PT5M
21,0.12,-10,0,0,0,0,52.6,16.2,0,0,0,0,28.7,0,73.8,975.8,0,0,0,0,122,112,0.8,0.4,121,2023-06-12T00:25:00+02:00,PT5M
21,0.12,-11,0,0,0,0,41.9,16.3,0,0,0,0,28.7,0,74,975.8,0,0,0,0,124,113,0.8,0.4,121,2023-06-12T00:30:00+02:00,PT5M
21,0.12,-13,0,0,0,0,43,16.3,0,0,0,0,28.7,0,74.1,975.8,0,0,0,0,126,114,0.8,0.4,121,2023-06-12T00:35:00+02:00,PT5M
21,0.12,-14,0,0,0,0,57.6,16.4,0,0,0,0,28.8,0,74.3,975.7,0,0,0,0,127,114,0.8,0.4,121,2023-06-12T00:40:00+02:00,PT5M
21,0.12,-15,0,0,0,0,56.6,16.4,0,0,0,0,28.8,0,74.5,975.7,0,0,0,0,129,115,0.8,0.4,120,2023-06-12T00:45:00+02:00,PT5M
21,0.12,-16,0,0,0,0,47.3,16.4,0,0,0,0,28.8,0,74.6,975.6,0,0,0,0,131,115,0.8,0.4,120,2023-06-12T00:50:00+02:00,PT5M
21,0.12,-18,0,0,0,0,50.5,16.4,0,0,0,0,28.8,0,74.8,975.6,0,0,0,0,133,116,0.8,0.4,120,2023-06-12T00:55:00+02:00,PT5M
21,0.12,-19,0,0,0,0,44.1,16.5,0,0,0,0,28.8,0,74.9,975.6,0,0,0,0,134,116,0.8,0.4,119,2023-06-12T01:00:00+02:00,PT5M
21,0.12,-20,0,0,0,0,47.3,16.5,0,0,0,0,28.8,0,75.1,975.5,0,0,0,0,137,118,0.8,0.4,119,2023-06-12T01:05:00+02:00,PT5M
21,0.12,-22,0,0,0,0,62.4,16.5,0,0,0,0,28.9,0,75.4,975.5,0,0,0,0,141,122,0.8,0.4,119,2023-06-12T01:10:00+02:00,PT5M
21,0.12,-23,0,0,0,0,48.4,16.5,0,0,0,0,28.9,0,75.6,975.4,0,0,0,0,145,126,0.7,0.3,118,2023-06-12T01:15:00+02:00,PT5M
21,0.12,-24,0,0,0,0,39.6,16.6,0,0,0,0,28.9,0,75.8,975.4,0,0,0,0,151,132,0.7,0.3,118,2023-06-12T01:20:00+02:00,PT5M
21,0.12,-25,0,0,0,0,38.5,16.6,0,0,0,0,28.9,0,76.1,975.3,0,0,0,0,156,139,0.7,0.3,117,2023-06-12T01:25:00+02:00,PT5M
21,0.12,-26,0,0,0,0,58.6,16.6,0,0,0,0,29,0,76.3,975.3,0,0,0,0,163,148,0.6,0.2,117,2023-06-12T01:30:00+02:00,PT5M
21,0.12,-28,0,0,0,0,58.6,16.6,0,0,0,0,29,0,76.5,975.3,0,0,0,0,169,159,0.6,0.2,117,2023-06-12T01:35:00+02:00,PT5M
21,0.12,-29,0,0,0,0,59.5,16.6,0,0,0,0,29,0,76.8,975.2,0,0,0,0,176,173,0.6,0.2,116,2023-06-12T01:40:00+02:00,PT5M
21,0.12,-30,0,0,0,0,48.4,16.6,0,0,0,0,29,0,77,975.2,0,0,0,0,184,187,0.6,0.2,116,2023-06-12T01:45:00+02:00,PT5M
21,0.12,-31,0,0,0,0,51.6,16.7,0,0,0,0,29.1,0,77.3,975.1,0,0,0,0,191,201,0.6,0.2,115,2023-06-12T01:50:00+02:00,PT5M
21,0.12,-32,0,0,0,0,52.6,16.7,0,0,0,0,29.1,0,77.5,975.1,0,0,0,0,197,212,0.6,0.2,114,2023-06-12T01:55:00+02:00,PT5M
21,0.12,-33,0,0,0,0,53.6,16.7,0,0,0,0,29.1,0,77.7,975.1,0,0,0,0,204,221,0.7,0.3,114,2023-06-12T02:00:00+02:00,PT5M
21,0.12,-34,0,0,0,0,54.6,16.7,0,0,0,0,29.1,0,78,975,0,0,0,0,211,229,0.7,0.3,113,2023-06-12T02:05:00+02:00,PT5M
21,0.12,-35,0,0,0,0,56.6,16.7,0,0,0,0,29.1,0,78.1,975,0,0,0,0,220,236,0.6,0.3,113,2023-06-12T02:10:00+02:00,PT5M
21,0.12,-36,0,0,0,0,72.8,16.7,0,0,0,0,29.2,0,78.3,975,0,0,0,0,228,242,0.7,0.3,112,2023-06-12T02:15:00+02:00,PT5M
21,0.12,-37,0,0,0,0,80.5,16.8,0,0,0,0,29.2,0,78.4,975,0,0,0,0,237,249,0.7,0.3,112,2023-06-12T02:20:00+02:00,PT5M
21,0.12,-39,0,0,0,0,84,16.8,0,0,0,0,29.2,0,78.6,975,0,0,0,0,245,254,0.7,0.3,111,2023-06-12T02:25:00+02:00,PT5M
21,0.12,-40,0,0,0,0,86.6,16.8,0,0,0,0,29.2,0,78.8,974.9,0,0,0,0,252,260,0.7,0.3,110,2023-06-12T02:30:00+02:00,PT5M
21,0.12,-41,0,0,0,0,87.9,16.8,0,0,0,0,29.2,0,78.9,974.9,0,0,0,0,258,264,0.8,0.4,110,2023-06-12T02:35:00+02:00,PT5M
21,0.12,-42,0,0,0,0,87.3,16.8,0,0,0,0,29.2,0,79.1,974.9,0,0,0,0,263,268,0.9,0.4,109,2023-06-12T02:40:00+02:00,PT5M
21,0.12,-42,0,0,0,0,86.6,16.8,0,0,0,0,29.2,0,79.3,974.9,0,0,0,0,268,272,0.9,0.4,108,2023-06-12T02:45:00+02:00,PT5M
21,0.12,-43,0,0,0,0,84.7,16.9,0,0,0,0,29.2,0,79.4,974.9,0,0,0,0,272,275,1,0.4,108,2023-06-12T02:50:00+02:00,PT5M
21,0.12,-44,0,0,0,0,85.3,16.9,0,0,0,0,29.2,0,79.6,974.9,0,0,0,0,275,278,1.1,0.5,107,2023-06-12T02:55:00+02:00,PT5M
21,0.12,-45,0,0,0,0,84,16.9,0,0,0,0,29.2,0,79.8,974.8,0,0,0,0,278,280,1.2,0.5,106,2023-06-12T03:00:00+02:00,PT5M
21,0.12,-46,0,0,0,0,82.6,16.9,0,0,0,0,29.2,0,79.8,974.8,0,0,0,0,280,281,1.2,0.5,105,2023-06-12T03:05:00+02:00,PT5M
21,0.12,-47,0,0,0,0,78.3,16.9,0,0,0,0,29.2,0,79.8,974.9,0,0,0,0,282,282,1.2,0.5,105,2023-06-12T03:10:00+02:00,PT5M
21,0.12,-48,0,0,0,0,81.9,16.9,0,0,0,0,29.1,0,79.8,974.9,0,0,0,0,284,282,1.2,0.5,104,2023-06-12T03:15:00+02:00,PT5M
21,0.12,-49,0,0,0,0,82.6,16.9,0,0,0,0,29.1,0,79.8,974.9,0,0,0,0,286,282,1.1,0.5,103,2023-06-12T03:20:00+02:00,PT5M
21,0.12,-50,0,0,0,0,75.2,16.9,0,0,0,0,29,0,79.8,974.9,0,0,0,0,288,282,1.1,0.5,102,2023-06-12T03:25:00+02:00,PT5M
21,0.12,-51,0,0,0,0,75.2,16.9,0,0,0,0,29,0,79.8,975,0,0,0,0,291,282,1.1,0.5,102,2023-06-12T03:30:00+02:00,PT5M
21,0.12,-52,0,0,0,0,53.6,16.9,0,0,0,0,28.9,0,79.8,975,0,0,0,0,293,283,1.1,0.5,101,2023-06-12T03:35:00+02:00,PT5M
21,0.12,-52,0,0,0,0,53.6,16.9,0,0,0,0,28.9,0,79.8,975,0,0,0,0,295,283,1.1,0.4,100,2023-06-12T03:40:00+02:00,PT5M
21,0.12,-53,0,0,0,0,48.4,16.9,0,0,0,0,28.8,0,79.8,975,0,0,0,0,298,283,1,0.4,99,2023-06-12T03:45:00+02:00,PT5M
21,0.12,-54,0,0,0,0,47.3,16.9,0,0,0,0,28.8,0,79.8,975.1,0,0,0,0,300,283,1,0.4,98,2023-06-12T03:50:00+02:00,PT5M
21,0.12,-55,0,0,0,0,48.4,16.9,0,0,0,0,28.7,0,79.8,975.1,0,0,0,0,303,284,1,0.4,98,2023-06-12T03:55:00+02:00,PT5M
21,0.12,-56,0,0,0,0,48.4,16.9,0,0,0,0,28.7,0,79.8,975.1,0,0,0,0,306,284,1,0.4,97,2023-06-12T04:00:00+02:00,PT5M
21,0.12,-56,0,0,0,0,50.5,16.9,0,0,0,0,28.6,0,79.8,975.1,0,0,0,0,307,284,1,0.4,96,2023-06-12T04:05:00+02:00,PT5M
21,0.12,-57,0,0,0,0,59.5,16.9,0,0,0,0,28.5,0,79.6,975.1,0,0,0,0,307,285,0.9,0.4,95,2023-06-12T04:10:00+02:00,PT5M
21,0.12,-58,0,0,0,0,60.5,16.9,0,0,0,0,28.5,0,79.4,975.1,0,0,0,0,308,286,0.9,0.4,94,2023-06-12T04:15:00+02:00,PT5M
21,0.12,-59,0,0,0,0,62.4,16.9,0,0,0,0,28.4,0,79.3,975.1,0,0,0,0,308,286,0.9,0.4,93,2023-06-12T04:20:00+02:00,PT5M
21,0.12,-59,0,0,0,0,62.4,16.9,0,0,0,0,28.3,0,79.1,975.1,0,0,0,0,309,287,0.8,0.3,92,2023-06-12T04:25:00+02:00,PT5M
21,0.12,-60,0,0,0,0,58.6,16.9,0,0,0,0,28.2,0,79,975.1,0,0,0,0,309,288,0.8,0.3,92,2023-06-12T04:30:00+02:00,PT5M
21,0.12,-61,0,0,0,0,60.5,17,0,0,0,0,28.2,0,78.8,975.1,0,0,0,0,310,289,0.8,0.3,91,2023-06-12T04:35:00+02:00,PT5M
21,0.12,-62,1,1,1,1,54.6,17,1,0,1,1,28.1,0,78.6,975.1,0,0,0,0,311,290,0.7,0.3,90,2023-06-12T04:40:00+02:00,PT5M
21,0.12,-62,7,8,7,6,40.7,17,4,0,4,4,28,0,78.5,975.1,0,0,0,0,312,291,0.7,0.3,89,2023-06-12T04:45:00+02:00,PT5M
21,0.12,-63,12,28,15,12,31.4,17,10,0,10,10,27.9,0,78.3,975.1,0,0,0,0,312,292,0.7,0.3,88,2023-06-12T04:50:00+02:00,PT5M
21,0.12,-64,18,63,23,16,27.7,17,17,0,17,16,27.9,0,78.2,975.1,0,0,0,0,313,294,0.6,0.2,87,2023-06-12T04:55:00+02:00,PT5M
21,0.12,-64,23,112,33,20,22.7,17,25,0,25,25,27.8,0,78,975.1,0,0,0,0,314,296,0.6,0.2,86,2023-06-12T05:00:00+02:00,PT5M
21,0.12,-65,28,175,43,24,36.1,17,28,0,28,27,27.7,0,77.8,975.1,0,0,0,0,315,298,0.6,0.2,85,2023-06-12T05:05:00+02:00,PT5M
21,0.12,-66,33,217,55,27,17.6,17,42,26,45,40,27.7,0,77.6,975.2,0,0,0,0,315,299,0.5,0.2,84,2023-06-12T05:10:00+02:00,PT5M
21,0.12,-66,37,252,67,30,35,17,43,0,43,42,27.6,0,77.3,975.2,0,0,0,0,315,301,0.5,0.2,83,2023-06-12T05:15:00+02:00,PT5M
21,0.12,-67,41,286,79,32,59.5,17,32,0,32,31,27.5,0,77.1,975.2,0,0,0,0,315,303,0.5,0.2,82,2023-06-12T05:20:00+02:00,PT5M
21,0.12,-68,46,317,93,34,41.5,17,54,0,54,53,27.5,0,76.8,975.3,0,0,0,0,315,305,0.5,0.2,81,2023-06-12T05:25:00+02:00,PT5M
21,0.12,-68,49,347,107,41,24.3,17,77,26,81,73,27.4,0,76.6,975.3,0,0,0,0,315,306,0.5,0.2,80,2023-06-12T05:30:00+02:00,PT5M
21,0.12,-69,53,375,121,52,14.7,17,75,159,104,70,27.3,0,76.4,975.3,0,0,0,0,315,308,0.5,0.3,80,2023-06-12T05:35:00+02:00,PT5M
21,0.12,-70,57,401,136,64,7.3,17,70,285,126,72,27.3,0,76.1,975.4,0,0,0,0,315,309,0.5,0.3,79,2023-06-12T05:40:00+02:00,PT5M
21,0.12,-70,60,426,152,76,10.9,17,82,249,135,87,27.2,0,75.9,975.4,0,0,0,0,315,311,0.5,0.3,78,2023-06-12T05:45:00+02:00,PT5M
22,0.12,-71,63,450,167,90,17.2,17,99,172,138,104,27.1,0,75.7,975.4,0,0,0,0,315,312,0.5,0.3,77,2023-06-12T05:50:00+02:00,PT5M
22,0.12,-72,66,472,183,104,7,17,84,347,170,109,27.1,0,75.4,975.5,0,0,0,0,315,313,0.4,0.3,76,2023-06-12T05:55:00+02:00,PT5M
22,0.12,-72,69,492,199,119,0,17,69,492,199,119,27,0,75.2,975.5,0,0,0,0,315,314,0.4,0.3,75,2023-06-12T06:00:00+02:00,PT5M
22,0.12,-73,72,512,216,135,0,17,72,512,216,135,27,0,74.8,975.5,0,0,0,0,313,314,0.4,0.3,74,2023-06-12T06:05:00+02:00,PT5M
22,0.12,-74,75,530,232,151,0,17,75,530,232,151,26.9,0,74.1,975.6,0,0,0,0,309,311,0.4,0.3,73,2023-06-12T06:10:00+02:00,PT5M
22,0.12,-74,77,548,249,167,0,17,77,548,249,167,26.8,0,73.5,975.6,0,0,0,0,305,309,0.4,0.3,72,2023-06-12T06:15:00+02:00,PT5M
22,0.12,-75,80,564,266,184,0,16.9,80,564,266,184,26.8,0,72.9,975.6,0,0,0,0,302,307,0.5,0.3,71,2023-06-12T06:20:00+02:00,PT5M
22,0.12,-75,82,580,283,201,8.2,16.9,116,415,259,196,26.7,0,72.2,975.6,0,0,0,0,299,304,0.5,0.3,70,2023-06-12T06:25:00+02:00,PT5M
22,0.12,-76,85,594,300,219,11.1,16.9,131,373,266,210,26.7,0,71.6,975.6,0,0,0,0,295,302,0.5,0.3,69,2023-06-12T06:30:00+02:00,PT5M
22,0.12,-77,87,609,317,237,12.5,16.9,142,358,277,224,26.6,0,71,975.6,0,0,0,0,293,300,0.5,0.3,68,2023-06-12T06:35:00+02:00,PT5M
23,0.12,-77,89,623,334,255,11.1,16.9,142,394,297,240,26.6,0,70.4,975.7,0,0,0,0,290,298,0.5,0.3,67,2023-06-12T06:40:00+02:00,PT5M
23,0.12,-78,90,636,351,273,9.7,16.9,140,431,317,258,26.5,0,69.8,975.7,0,0,0,0,287,295,0.5,0.3,66,2023-06-12T06:45:00+02:00,PT5M
23,0.12,-79,92,649,368,291,8.4,16.8,138,470,338,276,26.4,0,69.2,975.7,0,0,0,0,285,293,0.6,0.3,65,2023-06-12T06:50:00+02:00,PT5M
23,0.12,-79,94,661,386,310,5.5,16.8,126,540,364,298,26.4,0,68.6,975.7,0,0,0,0,283,291,0.6,0.3,64,2023-06-12T06:55:00+02:00,PT5M
23,0.12,-80,95,673,403,328,5.5,16.8,129,550,381,316,26.3,0,68,975.7,0,0,0,0,280,289,0.6,0.3,63,2023-06-12T07:00:00+02:00,PT5M
23,0.12,-80,97,684,420,347,0,16.8,97,684,420,347,26.3,0,67.5,975.7,0,0,0,0,278,286,0.6,0.3,62,2023-06-12T07:05:00+02:00,PT5M
23,0.12,-81,98,694,437,365,0,16.8,98,694,437,365,26.2,0,67.1,975.7,0,0,0,0,274,280,0.6,0.3,61,2023-06-12T07:10:00+02:00,PT5M
23,0.12,-82,100,704,454,384,0,16.8,100,704,454,384,26.2,0,66.7,975.7,0,0,0,0,271,276,0.7,0.4,60,2023-06-12T07:15:00+02:00,PT5M
23,0.12,-82,101,714,471,403,0,16.8,101,714,471,403,26.2,0,66.3,975.8,0,0,0,0,269,272,0.7,0.4,59,2023-06-12T07:20:00+02:00,PT5M
24,0.12,-83,102,723,488,421,5.4,16.8,143,597,461,403,26.1,0,65.9,975.8,0,0,0,0,266,268,0.7,0.4,58,2023-06-12T07:25:00+02:00,PT5M
24,0.12,-84,103,732,504,440,8.2,16.8,167,540,463,410,26.1,0,65.5,975.8,0,0,0,0,264,265,0.7,0.4,57,2023-06-12T07:30:00+02:00,PT5M
24,0.12,-84,104,740,521,459,9.6,16.7,180,516,471,421,26.1,0,65.1,975.8,0,0,0,0,261,262,0.8,0.5,56,2023-06-12T07:35:00+02:00,PT5M
24,0.12,-85,106,747,537,477,8.2,16.7,174,553,493,443,26.1,0,64.7,975.8,0,0,0,0,259,260,0.8,0.5,55,2023-06-12T07:40:00+02:00,PT5M
24,0.12,-86,107,754,554,495,0,16.7,107,754,554,495,26,0,64.3,975.8,0,0,0,0,257,258,0.8,0.5,54,2023-06-12T07:45:00+02:00,PT5M
24,0.12,-86,108,761,570,513,0,16.7,108,761,570,513,26,0,63.9,975.8,0,0,0,0,255,256,0.9,0.6,53,2023-06-12T07:50:00+02:00,PT5M
24,0.12,-87,109,767,586,531,0,16.7,109,767,586,531,26,0,63.5,975.8,0,0,0,0,254,254,0.9,0.6,52,2023-06-12T07:55:00+02:00,PT5M
24,0.12,-88,111,773,601,549,5.4,16.7,162,641,569,522,25.9,0,63.1,975.8,0,0,0,0,252,252,0.9,0.6,51,2023-06-12T08:00:00+02:00,PT5M
24,0.12,-88,112,779,617,567,5.4,16.7,165,646,584,539,25.9,0,62.7,975.8,0,0,0,0,251,251,1,0.6,50,2023-06-12T08:05:00+02:00,PT5M
24,0.12,-89,113,785,632,584,5.4,16.7,167,651,598,555,25.9,0,62.2,975.8,0,0,0,0,251,251,1,0.6,49,2023-06-12T08:10:00+02:00,PT5M
25,0.12,-90,114,790,647,601,5.4,16.7,170,656,612,571,25.9,0,61.8,975.8,0,0,0,0,251,250,1,0.7,48,2023-06-12T08:15:00+02:00,PT5M
25,0.12,-90,115,796,662,618,8.3,16.6,200,592,607,570,25.9,0,61.3,975.8,0,0,0,0,250,250,1,0.7,47,2023-06-12T08:20:00+02:00,PT5M
25,0.12,-91,116,801,677,635,6.9,16.6,189,629,630,594,25.9,0,60.8,975.8,0,0,0,0,250,250,1,0.7,46,2023-06-12T08:25:00+02:00,PT5M
25,0.12,-92,117,805,691,652,0,16.6,117,805,691,652,25.9,0,60.4,975.8,0,0,0,0,250,249,1,0.7,44,2023-06-12T08:30:00+02:00,PT5M
25,0.12,-93,118,810,705,668,0,16.6,118,810,705,668,25.9,0,59.9,975.8,0,0,0,0,250,249,1,0.7,43,2023-06-12T08:35:00+02:00,PT5M
25,0.12,-93,118,814,719,684,0,16.6,118,814,719,684,25.9,0,59.5,975.8,0,0,0,0,249,248,1,0.7,42,2023-06-12T08:40:00+02:00,PT5M
25,0.12,-94,119,818,733,700,0,16.6,119,818,733,700,25.9,0,59,975.8,0,0,0,0,249,248,1,0.7,41,2023-06-12T08:45:00+02:00,PT5M
25,0.12,-95,120,822,746,715,0,16.5,120,822,746,715,25.9,0,58.6,975.8,0,0,0,0,249,248,1.1,0.7,40,2023-06-12T08:50:00+02:00,PT5M
25,0.12,-96,121,826,759,730,0,16.5,121,826,759,730,25.9,0,58.2,975.8,0,0,0,0,249,247,1.1,0.7,39,2023-06-12T08:55:00+02:00,PT5M
25,0.12,-97,122,830,772,745,0,16.5,122,830,772,745,25.9,0,57.7,975.8,0,0,0,0,248,247,1.1,0.8,38,2023-06-12T09:00:00+02:00,PT5M
26,0.12,-98,122,833,785,760,0,16.5,122,833,785,760,25.9,0,57.2,975.8,0,0,0,0,248,246,1.1,0.8,37,2023-06-12T09:05:00+02:00,PT5M
26,0.12,-99,123,837,797,774,0,16.4,123,837,797,774,25.9,0,56.5,975.8,0,0,0,0,247,246,1.1,0.8,36,2023-06-12T09:10:00+02:00,PT5M
26,0.12,-99,124,840,809,788,0,16.3,124,840,809,788,25.9,0,55.9,975.8,0,0,0,0,246,245,1.1,0.8,35,2023-06-12T09:15:00+02:00,PT5M
26,0.12,-100,124,843,820,801,0,16.3,124,843,820,801,26,0,55.2,975.8,0,0,0,0,245,244,1.1,0.7,34,2023-06-12T09:20:00+02:00,PT5M
26,0.12,-101,125,846,832,814,0,16.2,125,846,832,814,26,0,54.6,975.8,0,0,0,0,244,243,1.1,0.7,33,2023-06-12T09:25:00+02:00,PT5M
26,0.12,-103,126,848,843,827,0,16.1,126,848,843,827,26,0,53.9,975.8,0,0,0,0,243,242,1.1,0.7,32,2023-06-12T09:30:00+02:00,PT5M
26,0.12,-104,126,851,853,839,0,16.1,126,851,853,839,26,0,53.3,975.8,0,0,0,0,242,241,1.1,0.7,31,2023-06-12T09:35:00+02:00,PT5M
26,0.12,-105,127,854,863,851,0,16,127,854,863,851,26,0,52.7,975.8,0,0,0,0,241,240,1.1,0.7,30,2023-06-12T09:40:00+02:00,PT5M
27,0.12,-106,127,856,873,863,0,15.9,127,856,873,863,26,0,52.1,975.8,0,0,0,0,240,239,1.1,0.7,29,2023-06-12T09:45:00+02:00,PT5M
27,0.12,-107,128,858,883,874,0,15.9,128,858,883,874,26.1,0,51.5,975.7,0,0,0,0,239,239,1.1,0.7,28,2023-06-12T09:50:00+02:00,PT5M
27,0.12,-109,128,860,892,884,0,15.8,128,860,892,884,26.1,0,50.9,975.7,0,0,0,0,238,238,1.1,0.7,27,2023-06-12T09:55:00+02:00,PT5M
27,0.12,-110,129,862,901,895,0,15.7,129,862,901,895,26.1,0,50.3,975.7,0,0,0,0,237,237,1.1,0.7,26,2023-06-12T10:00:00+02:00,PT5M
27,0.12,-111,129,864,909,905,0,15.7,129,864,909,905,26.1,0,49.9,975.7,0,0,0,0,236,236,1.1,0.7,25,2023-06-12T10:05:00+02:00,PT5M
27,0.12,-113,130,866,917,914,0,15.6,130,866,917,914,26.2,0,49.5,975.7,0,0,0,0,235,234,1.1,0.7,25,2023-06-12T10:10:00+02:00,PT5M
27,0.12,-115,130,868,925,923,0,15.6,130,868,925,923,26.2,0,49.2,975.7,0,0,0,0,235,233,1.1,0.7,24,2023-06-12T10:15:00+02:00,PT5M
27,0.12,-116,130,869,932,932,0,15.6,130,869,932,932,26.3,0,48.9,975.6,0,0,0,0,234,231,1.1,0.7,23,2023-06-12T10:20:00+02:00,PT5M
27,0.12,-118,131,871,939,940,0,15.5,131,871,939,940,26.3,0,48.6,975.6,0,0,0,0,233,230,1.1,0.7,22,2023-06-12T10:25:00+02:00,PT5M
27,0.12,-120,131,872,946,947,0,15.5,131,872,946,947,26.4,0,48.2,975.6,0,0,0,0,232,228,1.1,0.7,21,2023-06-12T10:30:00+02:00,PT5M
27,0.12,-122,133,872,952,954,0,15.4,133,872,952,954,26.4,0,47.9,975.6,0,0,0,0,232,227,1.1,0.7,20,2023-06-12T10:35:00+02:00,PT5M
28,0.12,-125,136,869,957,960,0,15.4,136,869,957,960,26.5,0,47.6,975.5,0,0,0,0,231,226,1.2,0.8,19,2023-06-12T10:40:00+02:00,PT5M
28,0.12,-127,139,867,961,965,0,15.3,139,867,961,965,26.5,0,47.3,975.5,0,0,0,0,231,224,1.2,0.8,18,2023-06-12T10:45:00+02:00,PT5M
28,0.12,-130,141,864,965,970,0,15.3,141,864,965,970,26.6,0,47,975.5,0,0,0,0,230,223,1.2,0.8,18,2023-06-12T10:50:00+02:00,PT5M
28,0.12,-133,144,861,969,975,0,15.3,144,861,969,975,26.6,0,46.7,975.5,0,0,0,0,229,222,1.2,0.8,17,2023-06-12T10:55:00+02:00,PT5M
28,0.12,-136,147,859,973,979,0,15.2,147,859,973,979,26.7,0,46.4,975.4,0,0,0,0,229,220,1.2,0.8,16,2023-06-12T11:00:00+02:00,PT5M
28,0.12,-139,150,855,975,982,0,15.2,150,855,975,982,27,0,46,975.4,0,0,0,0,224,215,1.2,0.8,15,2023-06-12T11:05:00+02:00,PT5M
28,0.12,-143,153,851,976,984,0,15.1,153,851,976,984,27.5,0,45.7,975.4,0,0,0,0,215,205,1.1,0.8,15,2023-06-12T11:10:00+02:00,PT5M
28,0.12,-147,156,847,978,986,0,15.1,156,847,978,986,28.1,0,45.3,975.4,0,0,0,0,205,196,1.1,0.8,14,2023-06-12T11:15:00+02:00,PT5M
28,0.12,-151,158,843,978,987,0,15,158,843,978,987,28.7,0,45,975.4,0,0,0,0,195,187,1.1,0.8,14,2023-06-12T11:20:00+02:00,PT5M
28,0.12,-156,161,839,978,987,0,14.9,161,839,978,987,29.3,0,44.7,975.4,0,0,0,0,186,178,1.1,0.9,13,2023-06-12T11:25:00+02:00,PT5M
