datetime,inverter,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_gusts_10m (km/h),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),azimuth,zenith,id,panel_size,energy
2023-11-07 06:00:00,0.0,17.8,84.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.2,18.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107,94,inverter1,107.1,0.0
2023-11-07 07:00:00,22.371134020618555,17.8,81.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.8,15.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116,82,inverter1,107.1,0.0
2023-11-07 08:00:00,767.7833333333333,18.7,69.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,6.8,12.7,12.6,1,548.63,28.0,12.0,16.0,113.0,28.0,88.0,61.7,26.5,35.3,189.9,194.1,-126,72,inverter1,107.1,702.052190474303
2023-11-07 09:00:00,3956.820833333333,21.4,60.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,5.4,9.2,12.6,1,3600.0,179.0,116.0,63.0,503.7,179.0,320.8,246.3,159.6,86.7,503.7,441.4,-138,63,inverter1,107.1,5936.089546398275
2023-11-07 10:00:00,8982.408333333333,23.2,65.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.1,13.7,1,3600.0,352.0,266.0,86.0,677.7,352.0,546.6,414.2,313.0,101.2,677.7,643.3,-153,56,inverter1,107.1,8837.502113000413
2023-11-07 11:00:00,10423.5125,24.6,56.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.9,13.0,1,3600.0,495.0,396.0,99.0,766.0,495.0,720.0,540.5,432.4,108.1,766.0,786.1,-170,52,inverter1,107.1,10304.993725535927
2023-11-07 12:00:00,10741.575,25.8,49.0,27.2,0.0,0.0,1.0,1.0,0.0,0.0,2.2,2.9,13.3,1,3600.0,587.0,480.0,107.0,806.5,587.0,829.0,609.0,498.0,111.0,806.5,860.0,172,51,inverter1,107.1,10587.617142760932
2023-11-07 13:00:00,10047.733333333334,26.8,45.0,28.1,0.0,0.0,1.0,1.0,0.0,0.0,3.4,4.0,15.1,1,3600.0,619.0,511.0,108.0,821.7,619.0,866.2,614.6,507.4,107.2,821.7,860.1,154,55,inverter1,107.1,9611.83334377835
2023-11-07 14:00:00,8483.925,27.6,42.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.7,15.1,1,3600.0,586.0,480.0,106.0,806.4,586.0,829.1,555.7,455.2,100.5,806.4,786.3,139,62,inverter1,107.1,7720.313266175222
2023-11-07 15:00:00,5932.8875,28.1,41.0,28.5,0.0,0.0,2.0,2.0,0.0,0.0,4.8,5.9,15.5,1,3600.0,483.0,376.0,107.0,727.2,483.0,720.2,431.6,336.0,95.6,727.2,643.6,127,71,inverter1,107.1,5189.6212928540535
2023-11-07 16:00:00,2795.5,27.9,43.0,28.3,0.0,0.0,1.0,1.0,0.0,0.0,6.6,8.4,17.3,1,3600.0,345.0,258.0,87.0,657.0,345.0,546.9,278.6,208.4,70.3,657.0,441.7,117,81,inverter1,107.1,2609.294123896959
2023-11-07 17:00:00,794.9875,27.0,46.0,27.7,0.0,0.0,4.0,4.0,0.0,0.0,5.7,7.6,16.9,1,3600.0,173.0,110.0,63.0,477.2,173.0,321.1,104.8,66.6,38.1,477.2,194.4,108,93,inverter1,107.1,441.22324241234725
2023-11-07 18:00:00,22.661087866108787,25.2,52.0,26.4,0.0,0.0,4.0,4.0,0.0,0.0,2.2,1.8,10.8,0,451.86,27.0,11.0,16.0,103.5,27.0,88.1,0.0,0.0,0.0,0.0,0.0,99,105,inverter1,107.1,0.0
2023-11-07 19:00:00,0.0,23.1,60.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,6.9,12.7,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,117,inverter1,107.1,0.0
2023-11-07 20:00:00,0.0,21.8,69.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,9.5,17.9,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,129,inverter1,107.1,0.0
2023-11-07 21:00:00,0.0,20.7,78.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,9.6,17.3,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,141,inverter1,107.1,0.0
2023-11-07 22:00:00,0.0,20.1,83.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,9.3,17.3,17.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,152,inverter1,107.1,0.0
2023-11-07 23:00:00,0.0,19.6,84.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,8.3,15.1,16.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,160,inverter1,107.1,0.0
2023-11-08 00:00:00,0.0,19.3,84.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,7.6,13.9,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19,160,inverter1,107.1,0.0
2023-11-08 01:00:00,0.0,19.3,82.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,6.9,12.1,11.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51,153,inverter1,107.1,0.0
2023-11-08 02:00:00,0.0,19.1,82.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,6.5,9.8,11.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69,142,inverter1,107.1,0.0
2023-11-08 03:00:00,0.0,18.4,84.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,6.5,9.2,10.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81,130,inverter1,107.1,0.0
2023-11-08 04:00:00,0.0,17.4,84.0,17.7,0.0,0.0,3.0,3.0,0.0,0.0,8.7,15.2,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91,118,inverter1,107.1,0.0
2023-11-08 05:00:00,0.0,17.4,84.0,17.6,0.0,0.0,5.0,6.0,0.0,0.0,9.0,16.2,15.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,106,inverter1,107.1,0.0
2023-11-08 06:00:00,0.0,17.3,83.0,17.5,0.0,0.0,5.0,6.0,0.0,0.0,8.7,16.1,15.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107,94,inverter1,107.1,0.0
2023-11-08 07:00:00,23.74736842105263,17.2,81.0,17.3,0.0,0.0,7.0,8.0,0.0,0.0,8.4,15.8,15.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116,82,inverter1,107.1,0.0
2023-11-08 08:00:00,731.2041666666667,18.0,76.0,18.1,0.0,0.0,7.0,8.0,0.0,0.0,7.9,13.6,15.1,1,0.0,23.0,6.0,17.0,57.4,23.0,85.6,50.9,13.3,37.6,97.7,189.4,-126,72,inverter1,107.1,271.55932552422456
2023-11-08 09:00:00,3639.9666666666662,20.3,68.0,20.9,0.0,0.0,2.0,2.0,0.0,0.0,5.1,9.4,15.5,1,3600.0,151.0,68.0,83.0,299.9,151.0,315.9,208.6,93.9,114.7,299.9,436.4,-138,63,inverter1,107.1,4206.330221258864
2023-11-08 10:00:00,8199.654166666667,22.6,70.0,24.7,0.0,0.0,1.0,1.0,0.0,0.0,2.5,3.3,13.0,1,3600.0,344.0,257.0,87.0,661.2,344.0,541.6,405.3,302.8,102.5,661.2,638.1,-153,56,inverter1,107.1,8690.586162951335
2023-11-08 11:00:00,8718.445833333333,24.3,63.0,26.1,0.0,0.0,13.0,14.0,0.0,0.0,5.0,6.5,16.6,1,3600.0,486.0,383.0,103.0,746.6,486.0,714.8,530.9,418.4,112.5,746.6,780.9,-170,52,inverter1,107.1,10149.930697150634
2023-11-08 12:00:00,7638.520833333333,25.4,56.0,27.0,0.0,0.0,2.0,2.0,0.0,0.0,3.6,4.7,16.6,1,3600.0,556.0,422.0,134.0,713.9,556.0,823.7,577.0,437.9,139.1,713.9,854.8,172,52,inverter1,107.1,9834.349613516522
2023-11-08 13:00:00,6957.05,26.5,48.0,28.0,0.0,0.0,2.0,2.0,0.0,0.0,2.4,3.1,15.1,1,3600.0,606.0,492.0,114.0,796.3,606.0,861.0,601.7,488.5,113.2,796.3,854.9,154,55,inverter1,107.1,9458.29331792918
2023-11-08 14:00:00,8443.833333333334,27.5,41.0,28.4,0.0,0.0,1.0,1.0,0.0,0.0,2.5,2.9,13.7,1,3600.0,573.0,461.0,112.0,779.6,573.0,824.0,543.3,437.1,106.2,779.6,781.3,139,62,inverter1,107.1,7599.440306568993
2023-11-08 15:00:00,5462.733333333334,28.1,39.0,28.4,0.0,0.0,8.0,9.0,0.0,0.0,4.3,5.1,14.4,1,3600.0,461.0,342.0,119.0,666.3,461.0,715.3,411.7,305.4,106.3,666.3,638.8,127,71,inverter1,107.1,5045.214473283739
2023-11-08 16:00:00,1965.0041666666664,27.7,43.0,27.8,0.0,0.0,7.0,8.0,0.0,0.0,8.7,10.8,20.2,1,3600.0,340.0,253.0,87.0,650.2,340.0,542.3,274.1,204.0,70.1,650.2,437.2,117,81,inverter1,107.1,2597.134126108486
2023-11-08 17:00:00,468.82916666666665,26.1,54.0,26.8,0.0,0.0,29.0,32.0,0.0,0.0,9.7,12.7,21.6,1,3600.0,165.0,99.0,66.0,435.6,165.0,316.7,99.1,59.5,39.6,435.6,190.2,108,93,inverter1,107.1,485.28384391973367
2023-11-08 18:00:00,11.068376068376068,24.1,65.0,25.9,0.0,0.0,10.0,11.0,0.0,0.0,5.0,9.4,19.8,0,257.7,25.0,9.0,16.0,86.0,25.0,85.9,0.0,0.0,0.0,0.0,0.0,100,105,inverter1,107.1,0.0
2023-11-08 19:00:00,0.0,22.5,74.0,24.7,0.0,0.0,9.0,10.0,0.0,0.0,3.3,4.0,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,117,inverter1,107.1,0.0
2023-11-08 20:00:00,0.0,21.9,74.0,23.8,0.0,0.0,6.0,7.0,0.0,0.0,5.0,11.3,9.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,129,inverter1,107.1,0.0
2023-11-08 21:00:00,0.0,21.2,80.0,22.8,0.0,0.0,8.0,9.0,0.0,0.0,7.8,15.4,14.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,141,inverter1,107.1,0.0
2023-11-08 22:00:00,0.0,20.6,84.0,22.3,0.0,0.0,2.0,2.0,0.0,0.0,7.8,15.5,14.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,152,inverter1,107.1,0.0
2023-11-08 23:00:00,0.0,20.0,86.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.3,14.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,160,inverter1,107.1,0.0
2023-11-09 00:00:00,0.0,19.4,89.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,7.4,15.3,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,160,inverter1,107.1,0.0
2023-11-09 01:00:00,0.0,19.0,90.0,20.5,0.0,0.0,1.0,1.0,0.0,0.0,7.2,14.8,13.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52,153,inverter1,107.1,0.0
2023-11-09 02:00:00,0.0,18.7,89.0,20.0,0.0,0.0,3.0,3.0,0.0,0.0,7.6,14.9,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70,142,inverter1,107.1,0.0
2023-11-09 03:00:00,0.0,18.6,87.0,19.8,0.0,0.0,1.0,1.0,0.0,0.0,6.8,12.9,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82,130,inverter1,107.1,0.0
2023-11-09 04:00:00,0.0,20.6,85.0,22.4,0.0,0.0,90.0,100.0,0.0,0.0,7.6,13.8,14.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91,118,inverter1,107.1,0.0
2023-11-09 05:00:00,0.0,20.5,86.0,22.2,0.0,0.0,94.0,100.0,5.0,4.0,8.8,15.6,16.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,106,inverter1,107.1,0.0
2023-11-09 06:00:00,0.0,20.0,90.0,21.9,0.2,0.2,100.0,100.0,9.0,53.0,8.3,17.4,17.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107,94,inverter1,107.1,0.0
2023-11-09 07:00:00,18.22459893048128,20.4,90.0,22.8,0.1,0.1,100.0,100.0,0.0,100.0,6.2,13.1,16.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116,83,inverter1,107.1,0.0
2023-11-09 08:00:00,889.7708333333334,20.7,89.0,23.1,0.0,0.0,100.0,100.0,0.0,91.0,6.2,11.4,11.9,1,0.0,8.0,0.0,8.0,0.0,8.0,83.2,17.8,0.0,17.8,0.0,184.7,-126,72,inverter1,107.1,0.0
2023-11-09 09:00:00,3384.1291666666666,21.3,86.0,24.1,0.0,0.0,90.0,100.0,0.0,0.0,4.0,6.5,12.2,1,0.0,53.0,0.0,53.0,0.0,53.0,311.1,73.5,0.0,73.5,0.0,431.5,-138,63,inverter1,107.1,315.8975992498779
2023-11-09 10:00:00,7266.683333333333,22.5,80.0,25.3,0.1,0.1,86.0,96.0,0.0,0.0,3.9,4.7,13.0,1,3600.0,204.0,71.0,133.0,184.5,204.0,536.6,240.7,83.8,156.9,184.5,633.1,-153,56,inverter1,107.1,3972.9288607310714
2023-11-09 11:00:00,9086.079166666666,24.0,71.0,26.7,0.1,0.1,37.0,38.0,0.0,8.0,3.3,4.4,14.0,1,3600.0,403.0,255.0,148.0,500.9,403.0,709.7,440.5,278.7,161.8,500.9,775.7,-170,52,inverter1,107.1,7933.791216905571
2023-11-09 12:00:00,8355.825,25.2,63.0,27.5,0.0,0.0,27.0,10.0,1.0,57.0,4.0,5.0,15.5,1,3600.0,462.0,306.0,156.0,521.1,462.0,818.6,479.5,317.6,161.9,521.1,849.6,172,52,inverter1,107.1,8002.494369484837
2023-11-09 13:00:00,3649.658333333333,26.4,55.0,28.4,0.0,0.0,59.0,39.0,11.0,58.0,1.8,2.3,15.5,1,3600.0,496.0,289.0,207.0,470.7,496.0,855.9,492.5,287.0,205.5,470.7,849.9,154,56,inverter1,107.1,7462.918660466921
2023-11-09 14:00:00,5766.491666666667,26.5,53.0,27.5,0.0,0.0,100.0,98.0,28.0,95.0,8.1,10.2,20.9,1,3600.0,443.0,240.0,203.0,408.5,443.0,819.0,419.9,227.5,192.4,408.5,776.3,140,62,inverter1,107.1,6039.78797138718
2023-11-09 15:00:00,2875.2625,25.2,60.0,25.6,0.0,0.0,100.0,92.0,18.0,100.0,14.5,19.6,31.3,1,3600.0,304.0,125.0,179.0,245.3,304.0,710.5,271.3,111.6,159.7,245.3,634.1,127,71,inverter1,107.1,3782.3127828441134
2023-11-09 16:00:00,1130.1416666666669,24.6,59.0,24.4,0.0,0.0,33.0,3.0,0.0,100.0,15.1,20.8,32.0,1,0.0,176.0,14.0,162.0,36.3,176.0,537.7,141.6,11.3,130.4,36.3,432.8,117,82,inverter1,107.1,2352.174880111907
2023-11-09 17:00:00,290.07916666666665,23.4,63.0,23.9,0.0,0.0,42.0,13.0,0.0,100.0,10.7,14.8,31.0,1,0.0,83.0,1.0,82.0,4.5,83.0,312.5,49.4,0.6,48.8,4.5,186.1,108,93,inverter1,107.1,748.8286613162958
2023-11-09 18:00:00,1.1474654377880185,22.5,66.0,23.3,0.0,0.0,52.0,24.0,0.0,100.0,9.0,13.3,21.2,0,0.0,14.0,0.0,14.0,0.0,14.0,83.9,0.0,0.0,0.0,0.0,0.0,100,105,inverter1,107.1,0.0
2023-11-09 19:00:00,0.0,21.9,69.0,22.9,0.0,0.0,47.0,19.0,0.0,100.0,6.8,11.6,16.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,117,inverter1,107.1,0.0
2023-11-09 20:00:00,0.0,21.3,72.0,22.5,0.0,0.0,40.0,11.0,0.0,100.0,6.1,11.9,13.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,129,inverter1,107.1,0.0
2023-11-09 21:00:00,0.0,20.8,74.0,21.8,0.0,0.0,40.0,11.0,0.0,100.0,7.7,13.9,13.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,141,inverter1,107.1,0.0
2023-11-09 22:00:00,0.0,20.4,75.0,21.2,0.0,0.0,50.0,25.0,8.0,76.0,8.0,15.2,14.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,152,inverter1,107.1,0.0
2023-11-09 23:00:00,0.0,19.7,77.0,20.5,0.0,0.0,52.0,24.0,10.0,82.0,8.0,16.2,14.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,160,inverter1,107.1,0.0
2023-11-10 00:00:00,0.0,19.8,76.0,20.7,0.0,0.0,38.0,3.0,9.0,100.0,6.5,14.8,13.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,161,inverter1,107.1,0.0
2023-11-10 01:00:00,0.0,19.5,78.0,20.4,0.0,0.0,36.0,1.0,9.0,99.0,6.5,14.4,10.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52,153,inverter1,107.1,0.0
2023-11-10 02:00:00,0.0,19.5,78.0,20.5,0.0,0.0,38.0,5.0,6.0,100.0,6.5,14.4,10.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70,142,inverter1,107.1,0.0
2023-11-10 03:00:00,0.0,19.1,81.0,20.0,0.0,0.0,26.0,16.0,5.0,29.0,7.6,15.9,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82,131,inverter1,107.1,0.0
2023-11-10 04:00:00,0.0,20.1,81.0,21.1,0.0,0.0,74.0,77.0,3.0,10.0,9.0,19.1,16.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91,118,inverter1,107.1,0.0
2023-11-10 05:00:00,0.0,20.4,82.0,21.7,0.0,0.0,93.0,100.0,5.0,0.0,9.3,18.5,17.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,106,inverter1,107.1,0.0
2023-11-10 06:00:00,0.0,20.6,83.0,22.2,0.0,0.0,87.0,93.0,5.0,0.0,7.5,16.0,17.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107,94,inverter1,107.1,0.0
2023-11-10 07:00:00,8.5625,20.7,82.0,22.7,0.0,0.0,7.0,6.0,3.0,0.0,5.4,13.1,13.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116,83,inverter1,107.1,0.0
2023-11-10 08:00:00,916.4916666666668,20.4,84.0,22.4,0.0,0.0,17.0,17.0,3.0,0.0,5.6,11.9,9.7,1,0.0,19.0,4.0,15.0,39.6,19.0,80.8,42.3,8.9,33.4,69.0,180.0,-126,72,inverter1,107.1,153.886437953655
2023-11-10 09:00:00,3108.1875,21.6,78.0,23.6,0.0,0.0,15.0,16.0,1.0,0.0,5.4,8.7,13.7,1,3600.0,136.0,55.0,81.0,250.5,136.0,306.3,189.4,76.6,112.8,250.5,426.6,-138,63,inverter1,107.1,3658.838882882475
2023-11-10 10:00:00,8324.1,23.3,70.0,24.8,0.0,0.0,25.0,26.0,2.0,0.0,8.4,11.0,20.5,1,3600.0,295.0,176.0,119.0,461.8,295.0,531.6,348.5,207.9,140.6,461.8,628.0,-153,56,inverter1,107.1,6874.9520417060585
2023-11-10 11:00:00,10262.970833333333,24.5,63.0,26.0,0.0,0.0,14.0,12.0,5.0,0.0,6.8,8.6,20.9,1,3600.0,401.0,278.0,123.0,550.3,401.0,704.6,438.6,304.0,134.5,550.3,770.6,-170,52,inverter1,107.1,8137.421093122681
2023-11-10 12:00:00,9634.441666666668,25.3,57.0,26.6,0.0,0.0,16.0,12.0,8.0,0.0,6.6,8.2,19.8,1,3600.0,504.0,374.0,130.0,641.2,504.0,813.5,523.3,388.3,135.0,641.2,844.6,172,52,inverter1,107.1,8972.193207213078
2023-11-10 13:00:00,4775.091666666666,25.8,55.0,26.9,0.0,0.0,16.0,7.0,10.0,12.0,7.2,9.5,20.9,1,3600.0,512.0,372.0,140.0,609.8,512.0,850.8,508.4,369.4,139.0,609.8,844.9,155,56,inverter1,107.1,7929.944795413255
2023-11-10 14:00:00,6076.708333333333,26.1,53.0,27.0,0.0,0.0,24.0,10.0,13.0,25.0,7.4,9.7,22.0,1,3600.0,486.0,337.0,149.0,577.4,486.0,814.1,460.6,319.4,141.2,577.4,771.5,140,63,inverter1,107.1,6509.971991594707
2023-11-10 15:00:00,4054.9166666666665,24.3,61.0,25.3,0.4,0.4,93.0,20.0,75.0,100.0,8.7,11.0,22.0,1,3600.0,388.0,260.0,128.0,513.8,388.0,705.8,346.1,231.9,114.2,513.8,629.5,128,71,inverter1,107.1,4507.8435333521375
2023-11-10 16:00:00,735.8458333333333,26.2,46.0,26.5,0.0,0.0,77.0,25.0,42.0,98.0,6.8,8.2,17.6,1,3600.0,218.0,119.0,99.0,311.2,218.0,533.3,175.2,95.6,79.5,311.2,428.5,117,82,inverter1,107.1,1980.6800484803637
2023-11-10 17:00:00,563.9708333333333,25.0,51.0,25.7,0.0,0.0,100.0,64.0,46.0,98.0,4.8,5.9,16.9,1,3600.0,128.0,49.0,79.0,221.7,128.0,308.3,75.6,28.9,46.7,221.7,182.1,108,93,inverter1,107.1,693.5209543354241
2023-11-10 18:00:00,18.553488372093025,23.7,58.0,24.5,0.0,0.0,57.0,11.0,29.0,99.0,5.4,7.2,11.2,0,0.0,15.0,2.0,13.0,19.7,15.0,81.9,0.0,0.0,0.0,0.0,0.0,100,105,inverter1,107.1,0.0
2023-11-10 19:00:00,0.0,22.7,64.0,23.7,0.0,0.0,44.0,9.0,9.0,100.0,6.6,11.2,11.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,117,inverter1,107.1,0.0
2023-11-10 20:00:00,0.0,21.4,71.0,21.9,0.0,0.0,34.0,3.0,3.0,97.0,10.8,19.3,19.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,129,inverter1,107.1,0.0
2023-11-10 21:00:00,0.0,20.8,74.0,21.6,0.0,0.0,30.0,0.0,2.0,96.0,9.1,17.4,19.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,141,inverter1,107.1,0.0
2023-11-10 22:00:00,0.0,20.1,78.0,20.9,0.0,0.0,30.0,0.0,1.0,98.0,9.1,17.8,16.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,152,inverter1,107.1,0.0
2023-11-10 23:00:00,0.0,19.6,81.0,20.6,0.0,0.0,30.0,0.0,1.0,99.0,8.7,17.6,16.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,160,inverter1,107.1,0.0
2023-11-11 00:00:00,0.0,19.2,84.0,20.3,0.0,0.0,30.0,0.0,0.0,100.0,7.3,14.8,15.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,161,inverter1,107.1,0.0
2023-11-11 01:00:00,0.0,18.9,84.0,20.1,0.0,0.0,30.0,0.0,0.0,100.0,6.9,12.3,12.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52,153,inverter1,107.1,0.0
2023-11-11 02:00:00,0.0,18.8,84.0,20.0,0.0,0.0,31.0,1.0,0.0,100.0,6.7,11.8,11.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70,143,inverter1,107.1,0.0
2023-11-11 03:00:00,0.0,18.8,83.0,19.8,0.0,0.0,30.0,0.0,0.0,100.0,6.5,10.5,11.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82,131,inverter1,107.1,0.0
2023-11-11 04:00:00,0.0,18.4,80.0,19.0,0.0,0.0,31.0,1.0,0.0,100.0,7.6,14.5,15.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91,118,inverter1,107.1,0.0
2023-11-11 05:00:00,0.0,18.3,80.0,19.2,0.0,0.0,30.0,0.0,0.0,100.0,5.1,10.5,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100,106,inverter1,107.1,0.0
2023-11-11 06:00:00,0.0,17.4,84.0,18.1,0.0,0.0,24.0,0.0,0.0,79.0,5.6,4.7,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108,94,inverter1,107.1,0.0
2023-11-11 07:00:00,14.988023952095809,17.2,84.0,18.0,0.0,0.0,22.0,0.0,0.0,73.0,4.7,4.0,6.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116,83,inverter1,107.1,0.0
2023-11-11 08:00:00,519.9875,18.0,80.0,19.1,0.0,0.0,27.0,4.0,0.0,78.0,2.9,3.4,6.5,1,0.0,20.0,5.0,15.0,50.4,20.0,78.4,44.7,11.2,33.5,89.0,175.3,-127,73,inverter1,107.1,203.8970412982863
2023-11-11 09:00:00,3127.7125,20.6,70.0,21.9,0.0,0.0,6.0,0.0,0.0,20.0,2.9,2.8,9.0,1,3600.0,143.0,65.0,78.0,300.8,143.0,301.5,200.0,90.9,109.1,300.8,421.7,-139,64,inverter1,107.1,4086.579490307457
